lat,lon,eventNum,run,priority,theta
-78.7025,35.0273,54840272,226,1,-0.0204531
-78.6308,34.7475,54840463,226,1,-0.0102265
-80.9452,42.2973,54840832,226,1,-0.112492
-78.4686,34.0832,54840979,226,3,0
-78.6772,34.9189,54840976,226,4,-0.0204531
-78.6075,34.6364,54841376,226,1,-0.0204531
-78.4945,34.1651,54841953,226,1,-0.0204531
-78.5253,34.2891,54842047,226,2,-0.0204531
-78.419,33.8098,54843025,226,3,0.0102265
-78.56,34.3412,54844156,226,1,-0.0102265
-78.5346,34.2184,54844600,226,1,-0.0102265
-80.4762,14.4008,54844728,226,3,-0.439741
-78.5514,34.2817,54844726,226,1,-0.0204531
-78.5209,34.1323,54845326,226,1,-0.0102265
-78.4968,34.01,54845861,226,1,-0.0204531
-78.5452,34.1949,54846162,226,1,-0.0102265
-78.5223,34.1017,54846163,226,4,-0.0102265
-79.8376,26.5433,54846385,226,1,-0.143172
-78.6595,34.6394,54846386,226,1,-0.0204531
-79.5844,25.8346,54846387,226,4,-0.143172
-82.3244,-22.0284,54846615,226,3,0.122718
-78.588,34.3463,54846651,226,1,-0.0102265
-78.6987,34.773,54846911,226,1,-0.0204531
-78.5864,34.3293,54846913,226,1,-0.0102265
-79.0774,30.1181,54847160,226,3,-0.122718
-78.6036,34.3895,54847158,226,1,-0.0102265
-78.583,34.2951,54847447,226,1,-0.0102265
-78.5141,34.0161,54847448,226,4,-0.0204531
-78.6424,34.5244,54847645,226,1,-0.0102265
-78.5797,34.261,54847952,226,1,-0.0102265
-78.5338,34.0752,54847950,226,1,-0.0204531
-78.5695,34.2137,54848104,226,1,-0.0102265
-78.5465,34.1208,54848106,226,4,-0.0306796
-78.5465,34.1208,54848105,226,4,-0.0204531
-78.5767,34.232,54848598,226,1,0
-78.6292,34.4315,54849076,226,1,-0.0102265
-78.5337,34.0493,54849002,226,1,-0.0204531
-78.6492,34.5114,54849001,226,1,-0.0102265
-78.5181,33.978,54849457,226,1,-0.0204531
-78.6053,34.3295,54849504,226,1,-0.0102265
-78.7018,34.703,54850014,226,2,-0.0204531
-78.655,34.5204,54850013,226,1,-0.0102265
-78.4372,33.6322,54850517,226,2,-0.0204531
-78.574,34.1941,54850518,226,1,-0.0102265
-78.6202,34.3789,54850515,226,1,-0.0204531
-80.9273,4.00404,54850915,226,3,-0.347702
-81.3461,41.2601,54850927,226,1,-0.0920388
-78.5409,34.0554,54851018,226,1,-0.0204531
-78.5409,34.0554,54851016,226,1,-0.0204531
-78.7329,34.8096,54851285,226,1,-0.0204531
-78.5926,34.2602,54851284,226,1,-0.0204531
-78.4781,33.7937,54851283,226,1,-0.0102265
-78.5695,34.1675,54851282,226,1,-0.0204531
-78.4547,33.695,54851399,226,1,-0.0102265
-78.4773,33.7892,54851398,226,1,-0.0102265
-78.7085,34.7146,54851397,226,1,-0.0102265
-78.7902,35.0209,54851612,226,1,-0.0102265
-78.8053,35.0732,54851764,226,1,-0.0102265
-78.5707,34.1609,54851763,226,1,-0.0204531
-79.0433,35.9274,54851955,226,1,0.419288
-77.6392,22.6379,54852115,226,1,-0.122718
-78.4926,33.8305,54852113,226,1,-0.0102265
-78.4844,33.7915,54852270,226,2,-0.0204531
-79.9222,-19.0307,54852283,226,1,-0.0204531
-78.7631,34.8972,54852269,226,1,-0.0204531
-81.3099,41.1893,54852503,226,3,0.0102265
-78.5518,34.0608,54852501,226,1,-0.0102265
-78.9059,35.421,54852500,226,1,-0.0102265
-78.6555,34.471,54852684,226,3,-0.0204531
-78.5398,34.0085,54852685,226,1,-0.0102265
-78.6322,34.3791,54852683,226,1,-0.0204531
-80.8189,13.9762,54853079,226,1,-0.460194
-78.4843,33.7653,54853173,226,1,-0.0102265
-78.3563,33.2059,54853580,226,4,-0.0204531
-78.5507,33.9967,54854143,226,2,-0.0102265
-78.5507,33.9967,54854142,226,2,-0.0204531
-78.5419,33.9383,54854703,226,1,-0.0204531
-78.6574,34.4004,54854702,226,1,-0.0102265
-80.9045,4.02263,54858121,226,2,-0.357929
-80.9216,4.60494,54858589,226,4,-0.388608
-80.9342,4.05468,54859062,226,3,-0.357929
-84.1771,-18.4086,54870903,226,1,-0.0818123
-80.9642,3.49465,54878031,226,2,-0.347702
-80.4576,6.17411,54880979,226,1,-0.572686
-80.9268,3.70492,54884827,226,3,-0.368155
-80.9056,3.98673,54887305,226,1,-0.388608
-80.9284,3.97131,54891018,226,1,-0.388608
-80.9283,3.57419,54902498,226,1,-0.378382
-78.2437,-14.2811,54908098,226,4,0
-84.101,-20.3029,54908507,226,4,-0.0613592
-84.5543,-17.8892,54916407,226,4,-0.0511327
-79.4884,-19.4197,54922137,226,4,-0.0102265
-84.2897,-20.0654,54923258,226,1,0
-80.8484,6.08565,54929139,226,3,-0.715858
-78.1339,-14.1444,54930112,226,1,0
-83.9608,-21.878,54933078,226,1,0.0409062
-83.258,-36.8417,55575806,228,4,-0.112492
-81.3908,-5.02174,55713150,228,4,-0.378382
-80.1445,28.6568,55733440,229,4,0.26589
-77.8138,12.4607,55799154,229,4,0.838576
-79.1344,21.1058,55902777,229,2,-0.0204531
-79.2972,22.0088,55903640,229,3,-0.0306796
-79.1071,20.8662,55905944,229,1,-0.0204531
-83.3415,33.5122,55907728,229,3,0.317023
-79.1548,20.9561,55909953,229,1,-0.0204531
-79.0384,20.3116,55915047,229,1,-0.0102265
-79.156,20.9967,55915133,229,2,-0.0306796
-81.164,6.02298,55915600,229,3,-0.245437
-80.9247,0.858921,55916084,229,1,-0.327249
-80.3229,11.0253,55917506,229,4,-0.153398
-81.1917,5.54844,55919848,229,1,-0.255663
-79.0531,20.2418,55920252,229,2,-0.0409062
-80.3931,13.4883,55920254,229,3,-0.143172
-81.0644,6.64999,55923501,229,2,-0.224984
-80.4909,11.7454,55924383,229,1,-0.153398
-80.4201,11.3832,55925967,229,3,-0.153398
-78.6816,17.8558,55926196,229,1,-0.0306796
-81.1197,6.22164,55926197,229,1,-0.23521
-78.3208,15.1921,55927080,229,2,-0.0715858
-79.0363,20.0799,55927547,229,3,-0.0306796
-77.7702,9.94892,55927988,229,1,0.317023
-85.441,-33.611,55929667,229,4,0.153398
-77.7797,9.91973,55929850,229,3,-0.102265
-79.2396,21.0702,55930800,229,3,-0.0306796
-81.0806,5.38026,55931244,229,2,-0.245437
-79.1417,20.4199,55932136,229,1,-0.0306796
-81.1239,6.10604,55932137,229,2,-0.23521
-80.3089,12.7834,55933698,229,3,-0.143172
-78.9675,19.2526,55934548,229,2,-0.0204531
-81.1391,6.10553,55934876,229,4,-0.23521
-81.1542,5.58942,55936246,229,4,-0.245437
-80.4002,13.1654,55936676,229,1,-0.143172
-77.7023,8.54426,55937585,229,1,-0.0204531
-80.7954,1.69931,55941514,229,2,-0.276117
-79.0137,19.4186,55944997,229,1,-0.0409062
-81.4771,2.39213,55946542,229,3,-0.378382
-79.2063,20.485,55949829,229,2,-0.0102265
-80.0675,14.191,55949828,229,3,-0.132945
-79.1982,20.44,55950014,229,1,-0.0204531
-79.1645,20.2639,55951953,229,1,-0.0204531
-79.2855,20.9461,55952528,229,3,-0.0204531
-81.5257,2.07971,55952957,229,4,-0.398835
-81.1117,4.6534,55953759,229,2,-0.255663
-79.1636,20.2595,55954202,229,1,-0.0204531
-79.2885,20.8813,55958012,229,2,-0.0409062
-81.1722,5.35763,55958252,229,1,-0.245437
-80.9819,2.90698,55958439,229,3,-0.276117
-80.3141,25.7051,55958848,229,2,-0.0715858
-81.4107,18.9484,55959275,229,4,-0.132945
-80.4802,11.0886,55960522,229,3,-0.153398
-80.3638,10.4946,55960974,229,4,-0.153398
-79.0415,19.3872,55961397,229,4,-0.0306796
-81.1659,5.27745,55961879,229,1,-0.245437
-81.4326,1.75451,55966612,229,1,-0.388608
-81.4598,1.65769,55967109,229,2,-0.398835
-79.2175,20.2995,55967443,229,3,-0.0409062
-81.2015,5.28124,55970458,229,3,-0.245437
-78.9304,18.4289,55970915,229,1,-0.0409062
-80.4636,10.8077,55971381,229,2,-0.153398
-80.6505,9.90008,55975282,229,1,-0.163625
-79.0779,19.1157,55975284,229,3,-0.0409062
-80.7374,8.89193,55975722,229,2,-0.173851
-77.7645,8.18588,55979276,229,1,0.0920388
-80.4224,25.5118,55979707,229,2,0.184078
-80.7121,-0.758739,55980179,229,3,-0.286343
-79.3187,20.3677,55983124,229,2,-0.0204531
-79.1019,19.1319,55983526,229,1,0
-80.6276,13.4255,55983527,229,3,-0.143172
-80.9836,8.64169,55985151,229,3,-0.184078
-79.5849,21.7616,55985152,229,4,-0.0102265
-79.3336,20.4304,55985933,229,3,0.439741
-79.1945,19.5899,55989509,229,3,-0.0306796
-79.1377,19.2469,55991126,229,1,-0.0306796
-79.3481,20.4333,55991905,229,2,-0.0409062
-80.3535,12.0942,55992448,229,3,-0.143172
-79.1474,19.3084,55993156,229,2,0.429515
-79.2615,19.9618,55994752,229,1,-0.0204531
-79.0081,18.4777,55995101,229,2,-0.0102265
-81.1059,4.50884,55996879,229,1,-0.245437
-80.736,9.91164,56003972,229,1,-0.163625
-80.3981,12.1663,56004855,229,3,-0.143172
-79.2653,19.8643,56004867,229,2,-0.0204531
-79.1946,19.4178,56008180,229,1,-0.0409062
-81.0874,5.46339,56009656,229,3,-0.224984
-79.0149,18.3009,56010165,229,2,0.245437
-79.2758,19.7463,56014050,229,1,-0.0306796
-79.1011,18.7386,56014424,229,3,-0.0102265
-79.2499,19.6028,56015243,229,2,-0.0204531
-79.2499,19.6028,56015244,229,2,-0.0204531
-79.235,19.4863,56020420,229,2,-0.0306796
-81.2269,4.72776,56021320,229,3,-0.245437
-81.7726,-2.62338,56022354,229,4,-1.0022
-81.1525,4.95452,56023613,229,2,-0.23521
-79.094,18.5349,56024082,229,1,-0.0511327
-79.0422,18.166,56026437,229,3,-0.0409062
-80.798,8.4934,56029646,229,1,-0.173851
-77.8414,8.29848,56030571,229,2,0.122718
-80.677,9.31586,56031529,229,3,-0.163625
-77.9412,9.39341,56031934,229,2,-0.0613592
-78.0442,10.4509,56032358,229,4,-0.0818123
-81.2523,5.80471,56033658,229,1,-0.224984
-81.5188,1.81599,56035198,229,3,-0.357929
-80.643,10.7836,56035581,229,1,-0.153398
-79.3245,19.6144,56038278,229,1,-0.0204531
-86.9894,6.05581,56571808,232,4,0.634045
-78.1055,-16.4608,56621786,232,4,0.286343
-77.9667,-4.86069,56825352,233,4,-0.0920388
-80.1832,0.0789248,56898285,233,3,-0.143172
-78.7468,5.47917,56899603,233,1,-0.0306796
-78.7551,5.55802,56900043,233,2,-0.0306796
-80.5456,0.143741,56900045,233,3,-0.153398
-78.7871,5.85762,56900857,233,2,-0.0204531
-81.3381,-5.10242,56900912,233,2,-0.245437
-79.1461,-25.5349,56901488,233,3,-0.122718
-77.9919,-22.0526,56901487,233,2,-0.0511327
-78.7617,5.66351,56901827,233,3,-0.0306796
-81.1758,-4.77221,56901953,233,2,-0.224984
-80.3935,-0.974414,56902681,233,3,-0.153398
-78.8296,6.27126,56903114,233,4,-0.0409062
-80.3049,1.02457,56904333,233,2,-0.143172
-80.5903,-1.61454,56904750,233,2,-0.163625
-79.9095,-23.1388,56907736,233,2,-0.143172
-78.33,-26.9977,56908537,233,2,-0.0204531
-78.3188,-26.8703,56908538,233,1,-0.0306796
-78.9523,7.23919,56910756,233,2,-0.0204531
-78.9237,7.02128,56911286,233,4,-0.0511327
-80.6446,-1.24631,56911287,233,3,-0.163625
-81.3426,-5.11996,56912123,233,2,-0.245437
-80.4996,-0.20684,56912153,233,1,-0.153398
-78.0955,-24.4195,56915906,233,1,-0.0409062
-78.2911,-26.9644,56917239,233,2,-0.0204531
-79.8156,-38.815,56918189,233,2,-0.0102265
-79.7604,12.7225,56918679,233,2,-0.0613592
-80.0568,14.3544,56919166,233,2,-0.0511327
-78.2436,-26.48,56919541,233,2,-0.0102265
-78.8525,6.56724,56919510,233,2,0.439741
-78.2508,-26.5906,56920353,233,2,-0.0204531
-78.2529,-26.6409,56921241,233,1,-0.0306796
-79.5576,-24.3167,56926229,233,2,-0.132945
-78.7736,6.02652,56929903,233,1,-0.0204531
-80.3069,1.00412,56931185,233,2,-0.143172
-81.2665,-5.01501,56933493,233,2,-0.23521
-79.0578,8.25061,56933632,233,3,0.552233
-81.2828,-4.91437,56933968,233,1,-0.23521
-78.9265,7.26004,56934059,233,3,-0.0306796
-79.8692,1.21224,56934500,233,3,-0.132945
-78.0989,-25.235,56934772,233,3,0
-80.8625,0.0565105,56936769,233,3,-0.163625
-78.9339,7.18556,56938772,233,2,-0.0204531
-78.9118,7.00694,56939205,233,3,-0.0306796
-78.8433,6.46079,56939631,233,3,-0.0204531
-79.0498,8.04737,56940423,233,2,-0.0204531
-79.8873,-23.83,56943314,233,3,-0.143172
-78.9647,7.53872,56943684,233,3,-0.0306796
-78.8725,6.87234,56945075,233,3,-0.0102265
-78.95,7.47524,56945967,233,1,-0.0306796
-79.9234,-24.2866,56946210,233,1,-0.143172
-79.8379,-23.4501,56947343,233,1,-0.143172
-79.0543,8.21465,56947593,233,3,-0.0204531
-79.0079,7.86985,56947810,233,2,-0.0204531
-80.5976,0.336974,56947808,233,1,-0.153398
-78.9844,7.69121,56948006,233,2,-0.0204531
-78.9844,7.69121,56948004,233,1,-0.0306796
-80.5802,0.219933,56948273,233,1,-0.153398
-79.596,-25.2815,56948317,233,3,-0.132945
-82.0867,-11.7001,56948446,233,3,-0.930615
-78.3516,2.16004,56948443,233,2,-0.0511327
-81.3192,-4.79451,56948734,233,1,-0.23521
-78.9748,7.59421,56948733,233,1,-0.0204531
-81.3417,-4.67136,56949199,233,1,-0.23521
-79.0575,8.1828,56949286,233,1,-0.0204531
-78.9192,7.14256,56949679,233,1,-0.0204531
-81.363,-5.19512,56949680,233,3,-0.245437
-79.0951,8.4276,56950105,233,1,-0.0306796
-79.0612,8.18474,56950103,233,1,0.409062
-78.9116,7.06444,56950476,233,1,-0.0204531
-79.0932,8.40499,56950518,233,1,-0.0204531
-78.9985,7.70353,56951800,233,1,-0.0306796
-79.6316,-38.4685,56951902,233,2,-0.0613592
-80.7856,-0.506063,56952241,233,1,-0.163625
-81.4968,-5.07582,56952677,233,1,-0.255663
-79.8657,-23.842,56952705,233,1,-0.143172
-77.7415,-7.01352,56953590,233,1,0.0306796
-79.1322,8.68631,56953684,233,2,-0.0306796
-77.7506,-6.74165,56954002,233,1,0.0306796
-79.0007,7.76458,56954900,233,1,-0.0306796
-79.8574,-23.8626,56955606,233,1,-0.143172
-79.9218,-24.5047,56955922,233,1,-0.143172
-77.6268,-15.6653,56956462,233,1,-0.0715858
-79.0665,8.24912,56957642,233,1,-0.0306796
-79.8738,-24.0959,56957950,233,3,-0.143172
-79.1221,8.59272,56959933,233,1,-0.0306796
-79.1065,8.47071,56960398,233,1,-0.0306796
-79.7352,-39.303,56960838,233,1,-0.0818123
-78.9628,7.41559,56960845,233,1,-0.0102265
-79.1027,8.41505,56961289,233,1,-0.0306796
-79.1255,8.56135,56961770,233,1,-0.0306796
-79.6017,-25.6646,56962074,233,4,-0.132945
-79.0342,7.89774,56962202,233,1,-0.0204531
-80.618,0.295895,56962688,233,1,-0.153398
-79.1812,8.90654,56963131,233,1,-0.0306796
-77.7881,-5.88281,56963594,233,1,0.0306796
-79.1114,8.41045,56963684,233,1,-0.0306796
-79.8552,-24.0172,56964083,233,1,-0.143172
-81.3107,-5.01428,56964067,233,1,-0.23521
-79.1458,8.64188,56964066,233,1,0
-81.3976,-5.1678,56964519,233,1,-0.245437
-79.0746,8.13226,56964518,233,1,0.398835
-78.984,7.46708,56964981,233,1,0.429515
-78.9756,7.40575,56964964,233,1,-0.0204531
-80.5989,0.138135,56965376,233,1,-0.153398
-79.0265,7.7658,56965826,233,1,-0.0204531
-79.9095,-24.617,56967087,233,3,-0.143172
-77.6111,-13.7484,56967049,233,1,-0.102265
-79.0472,7.89902,56967184,233,1,-0.0204531
-78.8106,6.10832,56967504,233,1,-0.0102265
-78.8258,6.22646,56967634,233,1,-0.0306796
-78.8927,6.74204,56968075,233,1,-0.0204531
-81.259,-5.37123,56968076,233,1,-0.23521
-81.2242,-4.86263,56968305,233,3,-0.224984
-81.3451,-5.51041,56968486,233,1,-0.245437
-77.748,-20.3146,56968696,233,3,-0.0204531
-79.9093,-24.6635,56969082,233,2,-0.143172
-79.5734,-25.5367,56969080,233,1,-0.132945
-81.341,-4.22502,56969335,233,3,-0.224984
-79.0012,7.53259,56969334,233,1,-0.0306796
-79.5265,-25.0763,56969457,233,3,-0.132945
-81.2468,-4.74849,56969745,233,2,-0.224984
-78.9274,6.97731,56969744,233,1,-0.0204531
-80.5617,-0.158954,56970140,233,1,-0.153398
-81.3033,-5.13511,56970141,233,1,-0.23521
-79.0131,7.59737,56970570,233,1,-0.0306796
-79.6975,-39.2155,56971128,233,1,-0.0511327
-81.2736,-5.32851,56971619,233,1,-0.23521
-77.6106,-14.4815,56971654,233,1,-0.0613592
-79.8989,-24.6289,56971935,233,2,-0.143172
-81.2575,-5.4331,56972102,233,1,-0.23521
-79.0149,7.57157,56973077,233,1,0.214757
-81.2241,19.0192,56973076,233,1,-0.0204531
-78.9911,7.39097,56973530,233,1,-0.0204531
-79.9382,-25.041,56973869,233,1,-0.143172
-81.2199,-4.96836,56974506,233,1,-0.224984
-79.5483,3.51096,56974505,233,1,-0.122718
-78.9031,6.71916,56974732,233,3,-0.0102265
-80.1503,-41.706,56975332,233,1,0.0409062
-79.9277,1.30214,56975760,233,3,-0.132945
-81.2162,-5.74012,56976043,233,1,-0.23521
-77.7952,-5.79165,56976041,233,1,-0.0613592
-78.9511,7.06619,56976149,233,1,-0.0204531
-78.783,5.76224,56976598,233,3,-0.0204531
-81.2759,-6.03057,56976505,233,1,-0.245437
-81.2614,-5.46653,56976967,233,1,-0.23521
-79.0098,7.48832,56976966,233,1,-0.0102265
-79.6367,-26.3201,56977042,233,1,-0.132945
-78.7413,5.4207,56977025,233,1,-0.0102265
-78.9833,7.29027,56977441,233,1,-0.0102265
-79.8388,-24.1816,56978052,233,1,-0.143172
-80.3909,1.11138,56978036,233,1,-0.143172
-78.7889,5.79144,56978619,233,3,-0.0204531
-78.8941,6.60562,56979136,233,2,0.439741
-79.0794,7.96335,56979187,233,1,-0.0204531
-79.7922,-39.8899,56979258,233,1,0.0306796
-78.8703,6.41745,56979557,233,1,-0.0102265
-78.8822,6.49939,56980164,233,1,-0.0102265
-78.905,6.66377,56980635,233,1,-0.0204531
-78.9562,7.03788,56981062,233,1,-0.0102265
-77.7584,-6.61336,56981525,233,1,-0.0818123
-80.0292,-41.191,56981787,233,1,0.0204531
-77.6248,-16.53,56982588,233,2,-0.0715858
-79.3454,-29.4137,56982587,233,1,-0.122718
-79.1814,8.58953,56982898,233,3,-0.0102265
-78.928,6.7635,56983866,233,2,-0.0306796
-80.2872,-42.5101,56984292,233,1,0.0306796
-81.2779,-5.4634,56984274,233,1,-0.23521
-78.9293,6.7674,56984273,233,1,-0.0204531
-81.266,-5.54023,56984751,233,1,-0.23521
-78.9506,6.92113,56984750,233,1,-0.0204531
-81.2469,-4.94692,56985188,233,1,-0.224984
-78.867,6.29184,56985187,233,1,-0.0204531
-78.9337,6.7988,56985283,233,1,-0.0204531
-81.125,-4.88545,56985653,233,2,-0.214757
-78.9948,7.25428,56985733,233,1,0
-79.9195,1.11538,56986197,233,3,-0.132945
-81.1921,-5.2822,56986144,233,1,-0.224984
-78.9544,6.9619,56986143,233,1,-0.0204531
-81.2794,-5.47979,56986690,233,1,-0.23521
-78.8857,6.45145,56986730,233,3,0.429515
-79.0111,7.38581,56987179,233,2,-0.0306796
-78.9447,6.8995,56987175,233,1,-0.0204531
-81.2375,-5.02348,56987640,233,1,-0.224984
-78.9584,7.01283,56987639,233,1,-0.0204531
-78.9093,6.64689,56987614,233,1,-0.0102265
-78.9504,6.96777,56988090,233,1,-0.0102265
-78.9326,6.84872,56988435,233,1,-0.0204531
-79.0646,-27.0993,56989149,233,1,-0.122718
-83.1455,22.3961,57215430,234,4,-0.112492
-79.6181,3.78009,57470457,235,1,0.409062
-78.1751,-26.1152,57470762,235,1,0.388608
-81.1645,-5.88982,57470999,235,1,-0.153398
-78.1685,-25.8828,57470948,235,1,-0.0204531
-78.1858,-26.4824,57471471,235,1,-0.0306796
-79.4575,2.49977,57471572,235,1,-0.0204531
-78.1883,-26.569,57471775,235,1,-0.0306796
-82.3139,-14.5853,57472092,235,2,-0.357929
-79.2943,1.10335,57472091,235,1,-0.0306796
-78.1709,-25.9728,57472234,235,1,-0.0409062
-78.1692,-25.9055,57472447,235,2,-0.0409062
-79.3836,1.87907,57472643,235,1,-0.0204531
-82.2418,-14.0484,57472644,235,1,-0.327249
-82.3785,-21.5654,57472722,235,4,-0.582913
-82.7134,-18.6118,57472841,235,3,-0.869256
-82.2129,-14.249,57473183,235,3,-0.327249
-81.1189,-6.24934,57473736,235,1,-0.153398
-82.1657,-14.1957,57473737,235,1,-0.317023
-78.1956,-26.7329,57473983,235,1,-0.0306796
-78.197,-26.7673,57474239,235,1,-0.0306796
-81.1147,-6.28681,57474295,235,1,-0.153398
-81.1082,-6.34353,57474836,235,1,-0.153398
-79.2623,0.778398,57475387,235,1,-0.0306796
-78.1977,-26.7145,57475488,235,1,-0.0306796
-79.4508,2.40004,57475919,235,1,0.439741
-78.1933,-26.5225,57476261,235,1,-0.0409062
-79.4805,2.635,57476453,235,1,-0.0409062
-78.1905,-26.4036,57476550,235,1,-0.0409062
-78.1988,-26.6588,57476755,235,1,-0.0306796
-78.1901,-26.3744,57476754,235,1,0.419288
-78.197,-26.5811,57477027,235,1,-0.0204531
-79.325,1.30014,57477051,235,1,-0.0306796
-78.2018,-26.7181,57477219,235,3,-0.0306796
-78.193,-26.4337,57477218,235,4,-0.0204531
-80.924,-4.91323,57477566,235,1,-0.143172
-78.21,-26.9118,57477995,235,1,-0.0306796
-79.4573,2.4117,57477928,235,1,-0.0204531
-81.2668,13.9477,57478112,235,1,-0.0409062
-81.3453,-28.925,57478507,235,1,-0.194304
-82.2683,-21.347,57478509,235,4,-0.5011
-78.2136,-26.9761,57478691,235,3,-0.0204531
-81.3439,14.3254,57478656,235,1,-0.0409062
-79.2877,0.934748,57478657,235,1,0.224984
-81.328,14.2417,57479181,235,1,-0.0409062
-79.3579,1.5341,57479699,235,1,-0.0306796
-82.2303,-13.8277,57479700,235,1,-0.317023
-79.3575,1.52718,57479881,235,2,-0.0511327
-78.2078,-26.699,57480399,235,3,-0.0409062
-79.0762,-39.9231,57480400,235,1,1.07379
-78.2093,-26.7432,57480547,235,1,-0.0306796
-78.2128,-26.8364,57481343,235,1,-0.0306796
-78.193,-26.1772,57481852,235,1,0.112492
-78.2102,-26.7465,57481850,235,1,-0.0409062
-79.3737,1.65886,57482275,235,1,-0.0306796
-78.2033,-26.531,57482466,235,1,-0.0409062
-82.0006,-22.6996,57482827,235,2,-0.357929
-78.2067,-26.6426,57482824,235,1,-0.0306796
-78.2139,-26.8734,57482977,235,4,-0.0306796
-78.1982,-26.3904,57484310,235,1,-0.0306796
-78.1811,-25.8148,57485254,235,1,-0.0409062
-82.2691,-22.1279,57485255,235,1,-0.480647
-78.1912,-26.2016,57486222,235,1,-0.0409062
-79.2756,0.836726,57486485,235,1,-0.0306796
-79.256,0.662281,57486980,235,1,-0.0204531
-78.1982,-26.4503,57487147,235,1,0
-78.1992,-26.4876,57487213,235,4,0.409062
-79.2453,0.567163,57487454,235,1,-0.0204531
-82.424,-14.386,57487455,235,4,-0.368155
-78.2013,-26.5538,57487603,235,3,-0.0511327
-78.1855,-26.0001,57488138,235,3,-0.0306796
-79.3572,1.56499,57488536,235,1,-0.0204531
-79.3696,1.67212,57488639,235,1,-0.0204531
-79.4259,2.15363,57489167,235,1,-0.0204531
-79.4195,2.10017,57489110,235,1,-0.0204531
-79.2724,0.802775,57489699,235,1,-0.0204531
-79.4945,2.72182,57489687,235,1,-0.0409062
-79.5576,3.2318,57490241,235,2,-0.0306796
-79.4163,2.06031,57490275,235,1,-0.0409062
-79.4927,2.69236,57490765,235,3,-0.0409062
-78.203,-14.5638,57490740,235,2,-0.0306796
-82.3038,-13.4781,57490829,235,2,-0.317023
-79.3001,1.03459,57490828,235,1,-0.0306796
-79.2409,0.485192,57491404,235,1,-0.0204531
-79.4496,2.31264,57491785,235,3,-0.0204531
-79.3653,1.58721,57491954,235,1,-0.0306796
-79.3668,1.58873,57492516,235,1,-0.0306796
-78.2137,-26.678,57492821,235,2,-0.0306796
-79.3426,1.36373,57493088,235,1,-0.0306796
-79.3833,1.70657,57493633,235,1,-0.0306796
-78.2076,-26.3473,57494173,235,3,-0.0204531
-79.624,3.6841,57494127,235,1,-0.0511327
-79.3084,1.01944,57494666,235,1,-0.0204531
-79.366,1.51623,57495215,235,1,-0.0204531
-82.4102,-22.146,57495685,235,4,-0.56246
-81.0697,14.5302,57495791,235,1,-0.112492
-79.0689,-39.781,57495880,235,1,-0.0511327
-79.2228,0.202094,57496394,235,1,-0.0204531
-78.2249,-26.6627,57497925,235,1,-0.0306796
-79.2919,0.816275,57497963,235,1,-0.0306796
-78.2182,-26.431,57498451,235,1,-0.0306796
-78.2467,-13.7566,57499621,235,4,-0.0818123
-80.7861,-34.8211,57499938,235,1,-0.143172
-78.2294,-26.7881,57500432,235,3,-0.0409062
-80.4231,-26.2323,57500588,235,3,-0.153398
-79.2753,0.672259,57500617,235,1,-0.0204531
-78.1476,-23.1585,57501573,235,4,-0.0306796
-79.1899,-0.112526,57501690,235,1,-0.0306796
-79.2416,0.381187,57502216,235,1,-0.0409062
-78.7009,-35.5809,57502944,235,1,-0.0818123
-78.2279,-26.797,57503006,235,4,-0.0409062
-79.4223,2.02119,57504751,235,1,-0.0306796
-79.3929,1.77047,57505287,235,1,-0.0102265
-78.233,-26.9774,57505887,235,3,-0.0409062
-79.3551,1.43547,57506628,235,2,-0.0306796
-78.2292,-26.8328,57506710,235,1,-0.0306796
-78.1964,-25.6859,57506823,235,3,-0.0306796
-82.2392,-22.0792,57506825,235,1,-0.449968
-79.3792,1.64552,57506820,235,1,-0.0306796
-79.4279,2.06503,57507083,235,1,-0.0204531
-79.3602,1.46934,57507806,235,1,-0.0306796
-79.0931,-40.034,57508234,235,4,0.0306796
-78.2433,-26.9838,57511581,235,4,-0.0204531
-79.3746,1.51764,57512152,235,1,-0.0409062
-78.2423,-26.9093,57512239,235,1,-0.0409062
-79.3877,1.62966,57512338,235,1,-0.0306796
-78.23,-26.4864,57512727,235,1,-0.0409062
-79.3326,1.13374,57512896,235,1,-0.0409062
-79.7697,-14.3544,57513382,235,1,-0.132945
-78.2424,-26.8572,57513470,235,1,0.715858
-79.2833,0.676973,57513848,235,1,-0.0409062
-82.3192,-14.3053,57513849,235,4,-0.337476
-79.3582,1.35348,57513954,235,1,-0.0409062
-82.2921,-22.1738,57514390,235,2,-0.470421
-78.9794,-40.7722,57514499,235,3,-0.112492
-79.2267,0.145743,57515353,235,1,-0.0306796
-79.3977,1.69802,57515304,235,4,-0.0204531
-78.23,-26.4136,57515796,235,1,-0.0204531
-79.0367,-1.73744,57515859,235,1,-0.0204531
-82.3076,-22.4156,57518402,235,4,-0.470421
-80.4439,-26.2558,57519316,235,1,-0.153398
-79.8853,-36.9028,57520175,235,1,-0.122718
-79.0606,-39.7528,57521935,235,1,0.327249
-79.336,1.25098,57521904,235,1,-0.0409062
-79.2349,0.334702,57522899,235,1,-0.0409062
-79.4301,2.10579,57525738,235,2,-0.0409062
-78.2385,-26.963,57526807,235,3,-0.0204531
-79.2039,-26.8485,57527661,235,1,-0.122718
-79.1903,-26.4495,57528095,235,2,-0.122718
-79.1631,-25.5469,57528944,235,1,-0.122718
