lat,lon,EventNumber
-78.9628,7.41559,56960845
-79.1027,8.41505,56961289
-79.1255,8.56135,56961770
-79.6017,-25.6646,56962074
-79.0342,7.89774,56962202
-80.618,0.295895,56962688
-79.1812,8.90654,56963131
-77.7881,-5.88281,56963594
-79.1114,8.41045,56963684
-79.8552,-24.0172,56964083
-81.3107,-5.01428,56964067
-79.1458,8.64188,56964066
-81.3976,-5.1678,56964519
-79.0746,8.13226,56964518
-78.984,7.46708,56964981
-78.9756,7.40575,56964964
-80.5989,0.138135,56965376
-79.0265,7.7658,56965826
-79.9095,-24.617,56967087
-77.6111,-13.7484,56967049
-79.0472,7.89902,56967184
-78.8106,6.10832,56967504
-78.8258,6.22646,56967634
-78.8927,6.74204,56968075
-81.259,-5.37123,56968076
-81.2242,-4.86263,56968305
-81.3451,-5.51041,56968486
-77.748,-20.3146,56968696
-79.9093,-24.6635,56969082
-79.5734,-25.5367,56969080
-81.341,-4.22502,56969335
-79.0012,7.53259,56969334
-79.5265,-25.0763,56969457
-81.2468,-4.74849,56969745
-78.9274,6.97731,56969744
-80.5617,-0.158954,56970140
-81.3033,-5.13511,56970141
-79.0131,7.59737,56970570
-79.6975,-39.2155,56971128
-81.2736,-5.32851,56971619
-77.6106,-14.4815,56971654
-79.8989,-24.6289,56971935
-81.2575,-5.4331,56972102
-79.0149,7.57157,56973077
-81.2241,19.0192,56973076
-78.9911,7.39097,56973530
-79.9382,-25.041,56973869
-81.2199,-4.96836,56974506
-79.5483,3.51096,56974505
-78.9031,6.71916,56974732
-80.1503,-41.706,56975332
-79.9277,1.30214,56975760
-81.2162,-5.74012,56976043
-77.7952,-5.79165,56976041
-78.9511,7.06619,56976149
-78.783,5.76224,56976598
-81.2759,-6.03057,56976505
-81.2614,-5.46653,56976967
-79.0098,7.48832,56976966
-79.6367,-26.3201,56977042
-78.7413,5.4207,56977025
-78.9833,7.29027,56977441
-79.8388,-24.1816,56978052
-80.3909,1.11138,56978036
-78.7889,5.79144,56978619
-78.8941,6.60562,56979136
-79.0794,7.96335,56979187
-79.7922,-39.8899,56979258
-78.8703,6.41745,56979557
-78.8822,6.49939,56980164
-78.905,6.66377,56980635
-78.9562,7.03788,56981062
-77.7584,-6.61336,56981525
-80.0292,-41.191,56981787
-77.6248,-16.53,56982588
-79.3454,-29.4137,56982587
-79.1814,8.58953,56982898
-78.928,6.7635,56983866
-80.2872,-42.5101,56984292
-81.2779,-5.4634,56984274
-78.9293,6.7674,56984273
-81.266,-5.54023,56984751
-78.9506,6.92113,56984750
-81.2469,-4.94692,56985188
-78.867,6.29184,56985187
-78.9337,6.7988,56985283
-81.125,-4.88545,56985653
-78.9948,7.25428,56985733
-79.9195,1.11538,56986197
-81.1921,-5.2822,56986144
-78.9544,6.9619,56986143
-81.2794,-5.47979,56986690
-78.8857,6.45145,56986730
-79.0111,7.38581,56987179
-78.9447,6.8995,56987175
-81.2375,-5.02348,56987640
-78.9584,7.01283,56987639
-78.9093,6.64689,56987614
-78.9504,6.96777,56988090
-78.9326,6.84872,56988435
-79.0646,-27.0993,56989149
-83.1455,22.3961,57215430
-79.6181,3.78009,57470457
-78.1751,-26.1152,57470762
-81.1645,-5.88982,57470999
-78.1685,-25.8828,57470948
-78.1858,-26.4824,57471471
-79.4575,2.49977,57471572
-78.1883,-26.569,57471775
-82.3139,-14.5853,57472092
-79.2943,1.10335,57472091
-78.1709,-25.9728,57472234
-78.1692,-25.9055,57472447
-79.3836,1.87907,57472643
-82.2418,-14.0484,57472644
-82.3785,-21.5654,57472722
-82.7134,-18.6118,57472841
-82.2129,-14.249,57473183
-81.1189,-6.24934,57473736
-82.1657,-14.1957,57473737
-78.1956,-26.7329,57473983
-78.197,-26.7673,57474239
-81.1147,-6.28681,57474295
-81.1082,-6.34353,57474836
-79.2623,0.778398,57475387
-78.1977,-26.7145,57475488
-79.4508,2.40004,57475919
-78.1933,-26.5225,57476261
-79.4805,2.635,57476453
-78.1905,-26.4036,57476550
-78.1988,-26.6588,57476755
-78.1901,-26.3744,57476754
-78.197,-26.5811,57477027
-79.325,1.30014,57477051
-78.2018,-26.7181,57477219
-78.193,-26.4337,57477218
-80.924,-4.91323,57477566
-78.21,-26.9118,57477995
-79.4573,2.4117,57477928
-81.2668,13.9477,57478112
-81.3453,-28.925,57478507
-82.2683,-21.347,57478509
-78.2136,-26.9761,57478691
-81.3439,14.3254,57478656
-79.2877,0.934748,57478657
-81.328,14.2417,57479181
-79.3579,1.5341,57479699
-82.2303,-13.8277,57479700
-79.3575,1.52718,57479881
-78.2078,-26.699,57480399
-79.0762,-39.9231,57480400
-78.2093,-26.7432,57480547
-78.2128,-26.8364,57481343
-78.193,-26.1772,57481852
-78.2102,-26.7465,57481850
-79.3737,1.65886,57482275
-78.2033,-26.531,57482466
-82.0006,-22.6996,57482827
-78.2067,-26.6426,57482824
-78.2139,-26.8734,57482977
-78.1982,-26.3904,57484310
-78.1811,-25.8148,57485254
-82.2691,-22.1279,57485255
-78.1912,-26.2016,57486222
-79.2756,0.836726,57486485
-79.256,0.662281,57486980
-78.1982,-26.4503,57487147
-78.1992,-26.4876,57487213
-79.2453,0.567163,57487454
-82.424,-14.386,57487455
-78.2013,-26.5538,57487603
-78.1855,-26.0001,57488138
-79.3572,1.56499,57488536
-79.3696,1.67212,57488639
-79.4259,2.15363,57489167
-79.4195,2.10017,57489110
-79.2724,0.802775,57489699
-79.4945,2.72182,57489687
-79.5576,3.2318,57490241
-79.4163,2.06031,57490275
-79.4927,2.69236,57490765
-78.203,-14.5638,57490740
-82.3038,-13.4781,57490829
-79.3001,1.03459,57490828
-79.2409,0.485192,57491404
-79.4496,2.31264,57491785
-79.3653,1.58721,57491954
-79.3668,1.58873,57492516
-78.2137,-26.678,57492821
-79.3426,1.36373,57493088
-79.3833,1.70657,57493633
-78.2076,-26.3473,57494173
-79.624,3.6841,57494127
-79.3084,1.01944,57494666
-79.366,1.51623,57495215
-82.4102,-22.146,57495685
-81.0697,14.5302,57495791
-79.0689,-39.781,57495880
-79.2228,0.202094,57496394
-78.2249,-26.6627,57497925
-79.2919,0.816275,57497963
-78.2182,-26.431,57498451
-78.2467,-13.7566,57499621
-80.7861,-34.8211,57499938
-78.2294,-26.7881,57500432
-80.4231,-26.2323,57500588
-79.2753,0.672259,57500617
-78.1476,-23.1585,57501573
-79.1899,-0.112526,57501690
-79.2416,0.381187,57502216
-78.7009,-35.5809,57502944
-78.2279,-26.797,57503006
-79.4223,2.02119,57504751
-79.3929,1.77047,57505287
-78.233,-26.9774,57505887
-79.3551,1.43547,57506628
-78.2292,-26.8328,57506710
-78.1964,-25.6859,57506823
-82.2392,-22.0792,57506825
-79.3792,1.64552,57506820
-79.4279,2.06503,57507083
-79.3602,1.46934,57507806
-79.0931,-40.034,57508234
-78.2433,-26.9838,57511581
-79.3746,1.51764,57512152
-78.2423,-26.9093,57512239
-79.3877,1.62966,57512338
-78.23,-26.4864,57512727
-79.3326,1.13374,57512896
-79.7697,-14.3544,57513382
-78.2424,-26.8572,57513470
-79.2833,0.676973,57513848
-82.3192,-14.3053,57513849
-79.3582,1.35348,57513954
-82.2921,-22.1738,57514390
-78.9794,-40.7722,57514499
-79.2267,0.145743,57515353
-79.3977,1.69802,57515304
-78.23,-26.4136,57515796
-79.0367,-1.73744,57515859
-82.3076,-22.4156,57518402
-80.4439,-26.2558,57519316
-79.8853,-36.9028,57520175
-79.0606,-39.7528,57521935
-79.336,1.25098,57521904
-79.2349,0.334702,57522899
-79.4301,2.10579,57525738
-78.2385,-26.963,57526807
-79.2039,-26.8485,57527661
-79.1903,-26.4495,57528095
-79.1631,-25.5469,57528944
-79.1651,-25.5904,57529376
-79.7376,-25.5415,57529837
-80.9192,-5.36738,57529990
-79.3057,0.936188,57530312
-78.2368,-26.6691,57530725
-79.2823,0.706999,57530941
-79.3341,1.17526,57531151
-79.3158,0.989975,57532022
-79.0107,-39.1611,57532453
-79.3606,1.38501,57532431
-79.2994,0.819984,57532852
-78.2122,-15.6232,57533257
-79.5025,2.60005,57533344
-82.4291,-19.9219,57533342
-79.2832,0.652425,57533717
-79.2721,0.540717,57534147
-79.4302,1.95714,57534566
-79.306,0.846714,57534565
-79.3011,0.797852,57534745
-79.2949,0.736759,57534969
-79.3714,1.43175,57534968
-79.1048,-40.0987,57534949
-78.2479,-26.7369,57535061
-79.031,-39.3244,57535881
-79.355,-42.4783,57536333
-78.2386,-14.8541,57536620
-79.3117,0.870949,57536605
-81.4307,14.9378,57537467
-79.309,0.843148,57537942
-79.3182,0.926692,57538432
-79.1411,-0.755547,57547692
-80.3557,7.89556,57640291
-80.5118,-51.2914,57750805
-84.1423,-16.3028,57821794
-81.5678,-57.2778,58122350
-83.3112,-18.6576,58124851
-78.5366,-11.3986,58393668
-82.7136,-38.2624,58457654
-80.7871,-56.2283,58457762
-82.9256,-28.9417,58457726
-81.347,-59.2053,58457879
-80.8531,-56.5921,58458099
-82.9184,-26.3076,58458080
-84.0966,-68.7976,58458042
-81.2776,-58.8517,58458069
-82.9162,-26.3859,58458064
-81.3918,-59.4241,58458010
-81.3792,-59.3578,58458136
-81.4034,-59.4769,58458156
-81.3884,-59.4041,58458104
-81.3884,-59.4041,58458126
-81.4185,-59.5495,58458213
-83.5946,-67.6731,58458240
-81.4823,-59.8584,58458239
-81.2438,-58.6708,58458494
-81.5644,-60.2427,58458555
-81.7421,-61.3785,58473292
-82.8258,-38.661,58473393
-82.8881,-38.7443,58473398
-81.7185,-61.2669,58473359
-82.9564,-30.4525,58473429
-82.8887,-38.7453,58473466
-82.9924,-29.2217,58473496
-81.5939,-60.6895,58473409
-82.0033,-62.5132,58473544
-81.6966,-61.1583,58473582
-82.8269,-38.6634,58473568
-81.4974,-60.2257,58473558
-81.3746,-59.6305,58473545
-83.9644,-70.8505,58473537
-81.5427,-62.0182,58473529
-82.8408,-39.531,58473591
-81.6966,-61.1583,58473554
-79.684,-49.242,58473566
-82.8405,-39.5304,58473528
-81.6706,-61.0413,58473547
-82.0993,-64.5383,58473665
-81.7235,-61.2766,58473685
-81.7742,-61.5056,58473697
-82.8898,-38.7473,58473683
-80.0888,-52.1819,58473688
-82.8898,-38.7473,58473654
-81.7235,-61.2766,58473675
-81.7227,-61.275,58473643
-81.7996,-61.6195,58473650
-81.5973,-60.6964,58473627
-82.8999,-38.759,58473620
-80.0071,-51.6128,58473794
-82.4133,-30.2939,58473769
-82.6979,-29.1076,58473756
-82.4124,-30.2875,58473741
-84.0363,-49.2306,58473783
-80.0215,-51.7145,58473780
-82.9051,-38.7655,58473771
-81.7104,-61.2134,58473768
-82.8116,-38.6413,58473753
-81.7803,-61.5312,58473738
-80.1177,-52.3746,58473747
-81.8494,-53.5465,58473716
-81.7043,-61.1876,58473715
-79.7374,-49.6422,58473856
-81.3461,-59.4785,58473801
-81.7225,-61.2652,58473865
-81.7478,-61.3799,58473855
-81.7731,-61.4941,58473852
-80.7952,-56.5576,58473850
-82.8187,-39.4993,58473847
-81.7225,-61.2652,58473841
-81.7731,-61.4941,58473840
-82.9099,-38.7714,58473831
-82.8971,-38.7566,58473805
-82.838,-39.5281,58473804
-82.9148,-38.7775,58473970
-81.634,-60.8556,58473969
-81.7346,-61.3169,58473948
-80.0354,-51.8064,58473914
-81.8108,-61.6591,58473933
-82.8568,-39.5554,58473927
-80.0977,-52.2329,58473950
-82.8652,-39.5666,58473917
-82.9124,-38.7743,58473908
-82.8624,-39.5876,58476791
-80.0714,-52.0162,58476909
-81.5498,-60.4228,58477007
-82.9151,-29.2735,58477159
-81.7616,-61.4018,58477183
-82.9141,-29.2742,58477276
-81.7709,-61.444,58477201
-82.939,-30.352,58477366
-82.9298,-39.6761,58477375
-81.8242,-61.6837,58477343
-81.7068,-61.1568,58477392
-82.9375,-30.3511,58477333
-80.0789,-52.0758,58477420
-81.8013,-61.5834,58477462
-82.8974,-38.7917,58477484
-81.6404,-60.8547,58477575
-81.4736,-60.0684,58477581
-82.9313,-29.2854,58477698
-80.1724,-53.0738,58490131
-81.2125,-42.5051,58490945
-81.1475,-42.0838,58491452
-79.8037,-50.4171,58496313
-80.7723,-57.0255,58513951
-79.6742,-50.0873,58534013
-79.376,-47.6572,58534014
-82.5252,-31.0512,58536642
-81.577,-48.6644,58540803
-82.5312,-31.1086,58548761
-79.4847,-49.3501,58559877
-79.4681,-49.2146,58559878
-79.4271,-48.8198,58571363
-79.3299,-48.9734,58600753
-82.4085,-37.4581,58649770
-80.4016,-60.5081,58773560
-82.4528,-37.9911,58774026
-83.568,-35.4258,58777026
-81.4818,-65.7701,58780600
-80.0898,-0.806758,58800588
-83.1164,-26.4695,58836862
-81.959,-46.0082,58841340
-81.8031,-49.0217,58861362
-81.7834,-47.0052,58861456
-82.4396,-39.1439,58861403
-81.7147,-48.6412,58861786
-82.3958,-38.6375,58862325
-79.9306,-58.6612,58888426
-81.8426,-68.8462,58888421
-82.8082,-46.2236,58888476
-82.8038,-46.2192,58888491
-81.7695,-68.5315,58888496
-83.0158,-33.2773,58888454
-82.8737,-34.8528,58888501
-83.8132,-75.3692,58888580
-85.2361,-77.0782,58888579
-82.8725,-34.8541,58888574
-82.7431,-32.0711,58888591
-82.8725,-34.8541,58888558
-82.8737,-34.8528,58888514
-81.8497,-68.8765,58888549
-83.0126,-33.2939,58888685
-80.882,-64.28,58888697
-83.8018,-75.3433,58888632
-82.8713,-34.8553,58888618
-81.9649,-69.3609,58888616
-79.9139,-58.5495,58888673
-83.0134,-33.2897,58888631
-81.7207,-68.3186,58888746
-83.6659,-75.0214,58889188
-81.819,-68.7452,58889185
-82.8623,-34.8646,58889137
-83.7876,-55.0584,58889251
-81.7293,-68.3563,58889256
-83.6546,-74.9937,58889257
-79.9461,-58.763,58889262
-82.5844,-36.2042,58889272
-83.6546,-74.9937,58889277
-82.7813,-46.1981,58889287
-81.7994,-68.6606,58889288
-82.8608,-34.867,58889280
-83.6546,-74.9937,58889247
-82.8632,-34.8649,58889214
-83.6659,-75.0214,58889210
-81.819,-68.7452,58889218
-83.6853,-75.0685,58889237
-82.8632,-34.8649,58889203
-82.5966,-34.2891,58889342
-83.6321,-74.9379,58889358
-80.1162,-59.8627,58889345
-83.6433,-74.9659,58889320
-83.0806,-34.3511,58889318
-83.0022,-33.346,58889306
-81.7896,-68.6183,58889373
-81.8091,-68.6976,58891757
-81.8016,-68.6653,58892075
-81.5761,-67.6693,58892120
-81.7724,-68.5394,58892124
-81.8405,-68.8321,58892114
-81.787,-68.6024,58892113
-80.0417,-59.38,58892134
-81.7459,-68.4238,58892127
-82.8271,-44.4446,58892115
-79.9914,-59.0535,58892102
-82.2733,-70.588,58892319
-81.8572,-68.9036,58892496
-80.119,-59.8737,58892441
-82.7492,-32.9338,58892476
-80.14,-60.006,58892454
-80.1726,-60.2102,58892428
-80.1305,-59.946,58892425
-80.3646,-61.3788,58892513
-80.5759,-62.6037,58892584
-80.5635,-62.5334,58892640
-80.3725,-61.4259,58892677
-81.0345,-65.0657,58892601
-80.2325,-60.5809,58892630
-80.2812,-60.8786,58892734
-79.9874,-59.0275,58892730
-82.1563,-70.134,58892763
-79.9082,-3.73884,59033011
-78.107,-39.743,59033628
-80.04,-37.3269,59033629
-80.3332,-37.1047,59033630
-78.1517,-40.7873,59033860
-78.08,-39.0417,59034086
-80.36,-37.6881,59034085
-78.1296,-40.2791,59034533
-78.1544,-40.8291,59034976
-78.2036,-41.818,59035816
-80.9498,-47.9224,59036226
-79.6525,-5.62404,59036560
-78.1879,-41.4693,59036638
-80.5767,-37.103,59036639
-78.1879,-41.4693,59036636
-80.3619,-37.6724,59036637
-78.1727,-41.1462,59036798
-78.2057,-41.8059,59037212
-78.1693,-41.0378,59037496
-78.183,-41.3269,59037493
-79.8601,-4.14691,59037818
-79.3138,-54.9845,59037919
-78.149,-40.5661,59037920
-78.1467,-40.5053,59038028
-80.3521,-37.4237,59038029
-78.1333,-40.1734,59038332
-78.1333,-40.1734,59038331
-80.3289,-36.8626,59038737
-78.1093,-39.5397,59038827
-79.3651,-55.3815,59039155
-82.353,-33.0681,59039157
-78.0938,-39.1007,59039154
-78.1281,-39.9693,59039236
-80.1264,-2.38334,59039237
-78.1449,-40.3315,59039632
-78.137,-40.115,59039989
-78.1341,-40.0427,59039990
-79.8798,-4.09294,59040176
-78.1465,-40.2957,59040393
-82.7589,-29.0436,59040654
-79.9542,-3.59535,59040653
-80.3811,-37.9375,59040790
-78.1868,-41.1149,59041184
-80.1046,-38.4895,59041593
-78.1868,-41.0731,59041592
-79.9762,-28.4241,59042005
-78.1874,-41.0479,59042004
-78.1856,-40.9759,59042364
-78.2112,-41.4812,59042793
-80.1076,-38.4883,59043165
-78.1931,-41.0644,59043166
-78.1955,-41.1205,59043151
-78.1931,-41.0644,59043164
-78.1811,-40.7816,59043552
-78.1746,-40.6372,59043551
-80.5879,-37.1145,59043577
-79.9437,-3.79971,59043856
-78.1611,-40.3008,59043959
-77.9202,-24.4416,59043997
-78.1589,-40.2474,59043998
-78.1528,-40.1029,59043995
-78.1354,-39.6544,59044392
-78.1297,-39.5098,59044394
-80.3356,-36.7902,59044393
-80.3731,-37.643,59044799
-78.1635,-40.3206,59045160
-79.3466,-55.0711,59045576
-82.465,9.31933,59045671
-78.1885,-40.8954,59045877
-78.1208,-39.269,59045983
-81.7903,-46.5584,59046153
-78.1799,-40.7193,59046416
-80.1767,-2.24959,59046595
-78.2081,-41.3387,59046697
-78.1748,-40.6165,59046696
-78.1885,-40.9263,59046829
-80.1057,-38.3988,59046831
-78.1704,-40.5344,59047083
-79.8135,-4.72484,59047145
-78.1909,-40.9989,59047229
-78.1955,-41.1099,59047477
-80.5898,-37.1053,59047873
-78.3597,-19.3125,59048097
-78.5727,-47.2211,59048027
-78.1711,-40.5997,59048026
-78.1884,-40.9924,59048275
-79.8966,-4.1142,59048369
-80.3742,-37.6494,59048437
-78.1676,-40.5425,59048649
-78.153,-40.2121,59048839
-78.1313,-39.6932,59049433
-78.157,-40.3222,59049629
-78.231,-41.9127,59049627
-78.5241,-46.6198,59050015
-78.3974,-18.7063,59050066
-78.1371,-39.843,59050016
-79.1648,-53.5876,59050014
-78.143,-39.9877,59050013
-78.2493,-42.2645,59050389
-78.1409,-39.9147,59050791
-78.1834,-40.8979,59050923
-78.1568,-40.2734,59051188
-80.3846,-37.824,59051569
-80.291,-28.1767,59051683
-78.1347,-39.6799,59051972
-78.1404,-39.8247,59051973
-78.1644,-40.4037,59051971
-78.1525,-40.1151,59052076
-78.1709,-40.5492,59052078
-78.2186,-41.5582,59052365
-78.1265,-39.4236,59052463
-78.1675,-40.4368,59052461
-78.124,-39.3304,59052759
-78.19,-40.9222,59052758
-78.1708,-40.4883,59052756
-79.4251,-55.7815,59052845
-78.1854,-40.813,59052843
-78.1337,-39.5498,59053156
-78.405,-18.7861,59053706
-78.1184,-39.0612,59054032
-78.1534,-39.9202,59054768
-79.0974,-52.8567,59054802
-79.7391,-39.0595,59055231
-78.0599,-26.5318,59055631
-82.3532,-40.4363,59055652
-80.0648,-37.2982,59055655
-82.3505,-40.4248,59056242
-78.136,-39.3688,59056935
-78.1637,-40.0657,59057371
-78.1247,-39.0527,59057370
-79.9977,-60.0056,59057652
-78.1478,-39.6609,59057757
-78.2028,-40.9625,59057758
-80.0746,-37.4786,59058704
-78.1588,-39.9179,59059223
-80.0602,-37.1011,59059688
-78.1181,-38.8249,59060097
-78.1617,-39.9831,59060095
-79.14,-53.2325,59060493
-81.5272,-48.9047,59061335
-79.1707,-53.5209,59061330
-79.1088,-52.9487,59061640
-79.0857,-52.7415,59063009
-79.6958,-37.9676,59063011
-82.5286,-33.1397,59063418
-78.1693,-40.1676,59063421
-78.1624,-39.9964,59063642
-79.8147,-4.91811,59063988
-78.1551,-39.8117,59064278
-78.5566,-46.8526,59064530
-78.1511,-39.6998,59065745
-79.7092,-38.2472,59066332
-78.1798,-40.4101,59067079
-78.1647,-40.0464,59067491
-79.7025,-5.76065,59067831
-78.2049,-40.9861,59068021
-78.1645,-40.043,59068438
-80.0692,-37.1998,59068437
-79.7222,-5.61452,59068557
-79.6979,-5.7911,59069785
-79.7661,-5.28022,59070007
-82.4451,-39.3514,59070705
-79.6201,-6.36866,59071020
-79.777,-5.18493,59071137
-79.6178,-6.37787,59071687
-79.6807,-5.89715,59071654
-79.624,-6.32326,59072284
-79.6649,-6.00451,59072787
-79.6982,-5.75103,59072901
-79.819,-4.85366,59073322
-79.8101,-4.90707,59075415
-79.9822,-3.67964,59076018
-80.3645,-37.0012,59077851
-78.1574,-40.1594,59077852
-78.1505,-39.9906,59077934
-78.1229,-39.2633,59077935
-78.1183,-39.1577,59078347
-80.0672,-37.0997,59078348
-79.834,-4.69682,59078422
-78.1806,-40.7594,59078777
-78.1334,-39.5958,59078776
-78.1427,-39.8616,59079131
-78.1316,-39.5706,59079129
-78.1475,-39.9858,59079204
-78.1884,-40.9804,59079559
-79.7624,-5.19966,59079649
-78.1019,-38.7839,59079977
-78.1652,-40.4649,59079979
-80.3629,-36.962,59079976
-78.1021,-38.7971,59080026
-77.9189,-24.7764,59080025
-78.2227,-41.7605,59080386
-78.1292,-39.5782,59080385
-78.1266,-39.512,59080436
-78.1507,-40.1521,59080782
-78.1449,-40.0065,59080783
-80.5757,-36.277,59080827
-78.11,-39.0712,59080826
-78.1264,-39.5383,59081232
-78.1264,-39.5383,59081233
-81.1064,-31.996,59081606
-78.1406,-39.9211,59081607
-80.1254,-38.4837,59082039
-78.0223,-35.855,59082038
-80.573,-36.1865,59082040
-80.0837,-37.5238,59082432
-80.9638,-36.8781,59082431
-78.0908,-38.4971,59082842
-80.6248,-37.4486,59082826
-79.8209,-4.77202,59083146
-79.7812,-39.7694,59083216
-78.1168,-39.2328,59083215
-80.3936,-37.6525,59083669
-80.8019,-36.9647,59083666
-78.1283,-39.5155,59083681
-78.1393,-39.8069,59083682
-78.1287,-39.531,59083667
-81.4829,-26.4631,59083784
-80.5757,-36.2058,59084098
-80.5757,-36.2058,59084096
-79.7284,-5.49294,59084364
-78.1592,-40.2571,59084511
-78.0778,-37.9257,59084510
-78.1364,-39.6747,59084516
-78.1533,-40.1116,59084515
-78.1203,-39.2377,59084514
-81.5157,5.22717,59084962
-78.097,-38.5158,59084901
-78.1294,-39.4155,59085296
-78.1348,-39.5611,59085317
-78.1294,-39.4155,59085316
-78.1092,-38.7875,59085764
-78.1111,-38.8484,59085731
-78.1369,-39.5767,59085730
-80.8106,-37.0986,59086131
-78.1222,-39.1246,59086177
-80.5794,-36.2377,59086174
-78.1448,-39.7478,59086130
-78.1661,-40.2543,59086579
-78.1661,-40.2543,59086580
-78.2164,-18.9207,59086791
-80.3673,-36.9155,59087040
-80.3802,-37.2303,59087477
-80.3417,-36.1789,59087418
-78.0771,-37.5624,59087417
-78.4214,-18.9178,59087408
-78.0773,-37.5353,59087815
-78.1375,-39.423,59087894
-78.1596,-40.0112,59087817
-78.1539,-39.8657,59087814
-79.6335,-6.34672,59087997
-78.1993,-23.0595,59088219
-81.2241,-32.9552,59088218
-78.0769,-37.4922,59088290
-79.7527,-5.45184,59088591
-78.1575,-39.9308,59088646
-80.5552,-35.3951,59088645
-79.1694,-53.7441,59088739
-80.6088,-36.9385,59089188
-80.7852,-36.444,59089109
-78.1358,-39.3551,59089511
-80.5923,-36.5153,59089625
-78.1486,-39.703,59089624
-79.7379,-5.56618,59089866
-78.1589,-39.9743,59089964
-78.1266,-39.1008,59089963
-78.1589,-39.9743,59089962
-80.7783,-36.2536,59090366
-78.9292,-51.4086,59090365
-79.3513,-55.3806,59090367
-78.1118,-38.6722,59090482
-78.1292,-39.2003,59090920
-78.0278,-35.2256,59091220
-78.1127,-38.7267,59091222
-78.16,-40.0377,59091221
-80.0959,-51.0698,59091369
-79.6922,-5.90154,59091676
-78.099,-38.3256,59092026
-78.1534,-39.8971,59092185
-82.6601,-33.3138,59092464
-78.1716,-40.3594,59092465
-78.1037,-38.4856,59092629
-78.1734,-40.4053,59092902
-78.1742,-40.4258,59093068
-80.6074,-36.8781,59093066
-80.5882,-36.37,59093513
-78.1417,-39.5977,59093514
-80.5942,-36.5287,59093750
-78.1324,-39.3285,59094228
-78.1713,-40.3483,59094226
-78.1207,-38.9875,59094448
-78.166,-40.2032,59094645
-78.1602,-40.0575,59094646
-81.2006,-36.0044,59095072
-78.159,-40.0067,59095070
-78.159,-40.0067,59095069
-78.1563,-39.9243,59095316
-78.1412,-39.5252,59095313
-78.1388,-39.4264,59095769
-78.1413,-39.4776,59095956
-78.1595,-24.1492,59095955
-82.4166,-33.5596,59096236
-80.0982,-37.5828,59096831
-80.6284,-37.2968,59096832
-78.2091,-41.0909,59096829
-78.1902,-40.6544,59096830
-80.7985,-36.6526,59097129
-78.1597,-39.8595,59097271
-80.3905,-37.3323,59097269
-78.1597,-39.8595,59097268
-79.7993,-5.19564,59097310
-78.1446,-39.4264,59097594
-78.1553,-39.7177,59097593
-78.1531,-39.6469,59097709
-78.1531,-39.6469,59097708
-79.8532,-4.84714,59098608
-79.8001,-5.33515,59101177
-79.7512,-5.74137,59105953
-79.8083,-5.26356,59108913
-79.8301,-5.09506,59109532
-79.8301,-5.09506,59109533
-79.8471,-4.96675,59109988
-79.8596,-4.87614,59110172
-79.8316,-5.09167,59111987
-79.638,-6.56972,59112639
-79.7374,-5.82469,59113272
-79.7725,-5.58896,59113935
-79.747,-5.81045,59114591
-79.6139,-6.86852,59115229
-79.8943,-4.81098,59116553
-79.8491,-5.16967,59117209
-83.0922,-20.5066,59118597
-79.7107,-6.26682,59118596
-79.6889,-6.46244,59119260
-79.6315,-6.93457,59119957
-79.7566,-5.98887,59120611
-79.7357,-6.16022,59121299
-79.7695,-5.91553,59121948
-79.6961,-6.47696,59122147
-81.8894,6.47595,59125197
-79.8597,-5.20393,59126519
-79.8709,-5.11927,59127171
-79.7496,-6.02893,59127832
-79.7745,-5.90931,59130432
-79.7847,-5.85721,59131055
-79.6216,-7.14129,59131673
-82.4211,-0.690176,59132860
-79.8615,-5.37192,59133553
-79.8328,-5.59781,59134173
-79.7364,-6.32935,59134755
-79.7861,-5.89228,59138351
-79.8233,-5.59296,59138948
-79.5712,-7.52069,59139721
-79.8158,-5.60209,59140294
-79.6599,-6.78914,59140741
-79.2984,-9.81155,59141312
-79.7152,-6.34454,59141927
-79.7239,-6.27015,59142541
-79.7454,-6.13723,59144310
-79.7407,-6.23219,59146050
-79.8541,-5.43141,59147784
-79.3401,-9.61473,59148976
-78.3627,-21.453,59150111
-79.6546,-6.99266,59150147
-79.6647,-6.88063,59153596
-79.6414,-7.05754,59154770
-79.5411,-7.87424,59155970
-79.5605,-7.72256,59156506
-79.6361,-7.15178,59158303
-79.7361,-6.40367,59159513
-79.7135,-6.77304,59165504
-79.628,-7.55612,59168452
-79.9003,-5.48046,59169058
-79.6622,-7.33061,59169754
-79.5587,-8.17017,59169753
-79.7068,-6.99536,59170255
-79.7222,-6.8938,59170893
-79.7686,-6.55476,59172090
-79.6746,-7.29615,59172627
-79.6746,-7.29615,59172625
-79.6083,-7.83015,59173816
-79.785,-6.43537,59173817
-82.8883,-10.4663,59174613
-79.6086,-7.82488,59175271
-79.7561,-6.70095,59178324
-79.6426,-7.61979,59178929
-82.3561,-25.6647,59180718
-82.4965,-25.231,59181322
-82.5194,-25.4948,59185199
-79.8846,-6.08472,59185198
-81.6593,-46.0527,59193732
-81.7215,-44.9193,59193763
-82.2636,-41.251,59193810
-79.7853,-6.98641,59211126
-78.5679,-20.1878,59217199
-79.7441,-7.44404,59220356
-79.723,-7.64258,59223928
-79.6782,-8.02445,59224569
-79.7848,-7.34058,59238807
-79.7391,-7.71615,59239799
-79.8647,-6.74744,59240738
