lat,lon
-80.5893,48.888
-77.4847,65.176
-79.3679,62.0399
-77.5378,65.8079
-77.5189,65.5654
-80.506,48.908
-79.0843,62.1775
-79.3708,28.8334
-79.0495,61.7163
-80.2241,60.349
-77.5036,65.2856
-77.4532,64.5836
-77.3815,63.4772
-77.4401,64.3676
-77.4401,64.3676
-80.2758,58.7048
-80.272,32.1264
-77.4663,64.6907
-78.9849,60.6668
-77.437,64.2522
-77.465,64.6511
-81.4593,53.1548
-80.2128,58.9929
-78.0682,38.1622
-80.0169,59.1024
-77.4113,63.8261
-80.5911,48.8807
-77.4636,64.5888
-81.0143,61.7782
-77.3987,63.613
-80.5672,48.4185
-77.1355,52.1837
-80.5878,48.2622
-79.6828,44.2521
-80.6006,48.8014
-77.4033,63.6603
-77.4374,64.1907
-80.2764,58.582
-77.4795,64.8113
-77.4277,64.0665
-80.2049,58.7603
-80.1867,58.4887
-79.0581,61.6164
-77.4131,63.8561
-77.4326,64.1158
-77.464,64.5424
-80.2996,58.7561
-77.4583,64.4283
-77.4287,63.971
-80.2191,58.8062
-77.4319,64.0124
-81.5406,49.6754
-77.2856,54.5784
-81.1885,52.3349
-86.9181,55.4784
-81.0387,53.4095
-77.3908,51.7758
-77.5906,59.1691
-81.0338,51.8549
-82.932,87.2867
-83.0525,52.7485
-84.5569,87.3128
-83.1213,49.4109
-82.2889,46.5477
-77.7367,53.7393
-79.9583,21.7819
-81.4163,29.4692
-81.5152,46.2024
-78.3278,30.0123
-83.638,9.88523
-81.9879,48.1646
-83.789,53.5357
-81.9162,44.3661
-77.9845,59.3307
-78.079,29.3136
-81.6945,40.8699
-81.866,42.5439
-84.5861,8.59713
-82.4141,35.537
-84.8388,9.59633
-81.3785,42.6426
-78.7741,19.7796
-81.1534,34.9332
-78.6404,20.6579
-78.6503,20.5872
-78.6514,20.5794
-78.7868,19.6943
-81.1758,35.0859
-79.5586,25.8913
-78.7809,19.7277
-78.7833,47.6101
-80.3059,39.249
-77.4848,48.6734
-78.6853,20.3444
-77.53,49.4185
-77.5377,49.5404
-77.472,48.4415
-78.697,20.2564
-81.2391,35.018
-77.5079,49.0542
-77.5311,49.4311
-77.5271,31.3898
-80.6164,43.4029
-77.5189,49.2299
-78.6245,20.7346
-77.5087,49.0626
-80.6098,43.2951
-77.5252,49.3273
-78.706,20.1867
-78.6722,20.4105
-78.6542,20.529
-78.7909,19.6367
-81.1104,43.1392
-78.6754,20.3834
-77.5755,30.634
-78.7567,47.1721
-80.6174,43.4111
-77.5076,49.0337
-78.6698,20.4154
-78.6333,20.6595
-78.7274,46.6784
-78.6787,20.3506
-77.459,32.5294
-78.6955,20.2387
-77.5444,49.6168
-78.6374,20.6232
-78.5966,20.8968
-80.7777,43.1025
-78.6462,20.5592
-77.5345,49.4516
-77.5094,49.0407
-78.6118,20.7878
-77.5491,49.672
-79.6825,25.0446
-80.6272,43.5386
-78.6726,20.3739
-78.6726,20.3739
-80.584,43.7003
-78.7347,19.9622
-78.7347,19.9622
-78.7417,19.9166
-77.5507,49.6825
-77.5507,49.6825
-78.8213,19.4058
-80.6345,43.6353
-77.5774,50.0736
-77.5817,50.1375
-78.9207,18.7909
-77.5394,49.4918
-77.5394,49.4918
-77.5394,49.4918
-77.5275,49.3012
-79.6678,25.1153
-77.4822,48.5376
-80.6588,43.2464
-78.7127,20.094
-78.6455,19.444
-77.4686,48.2884
-78.9027,39.8041
-80.6491,43.0892
-78.4588,20.7083
-78.5632,21.102
-77.6339,29.7666
-77.5283,49.2915
-78.5609,21.1156
-78.7021,60.4435
-78.5448,21.2288
-77.5862,30.4317
-78.6541,20.4743
-80.6596,43.2481
-78.5228,21.3796
-77.6444,29.62
-80.6211,43.4186
-78.5209,21.3893
-78.5969,20.8537
-80.6176,43.3627
-81.1381,31.0259
-79.4517,15.8413
-80.6127,43.2831
-77.2898,36.852
-77.5167,49.0759
-79.321,22.9343
-80.6229,43.4363
-78.2699,47.8714
-77.2832,37.124
-78.7431,19.8611
-77.493,48.6783
-77.5455,49.5315
-80.6714,43.4056
-78.5412,21.2113
-77.5651,49.828
-77.4478,32.632
-80.4398,11.5383
-78.7363,19.8628
-78.6492,20.4322
-77.4356,47.6374
-78.6113,20.6785
-78.6113,20.6785
-80.6989,10.6052
-78.6165,20.6421
-78.5437,21.1408
-78.6587,20.3523
-78.5761,20.9147
-77.5142,49.0131
-77.5883,50.137
-78.7203,19.9323
-78.7587,19.6834
-81.4413,20.8395
-80.7312,39.1723
-78.5656,20.9738
-80.076,38.3709
-78.5717,20.9312
-77.5514,49.5541
-78.6171,20.6193
-78.6539,20.3712
-78.6836,20.1734
-79.9341,26.3436
-78.7212,19.9269
-77.6007,50.2519
-78.7676,47.1862
-77.8756,54.9627
-79.3916,46.5901
-79.3361,22.7415
-77.5566,49.5532
-78.7254,19.9019
-78.6298,20.5365
-78.5868,19.7284
-80.4281,11.5449
-78.7199,19.9312
-78.288,48.0151
-81.0387,42.4326
-78.609,20.6627
-81.0378,42.4158
-77.5674,49.6718
-77.5922,50.0356
-79.1264,46.8821
-78.371,49.204
-79.1374,47.039
-77.5194,48.9241
-79.8959,26.512
-77.5739,49.7706
-78.8312,48.0559
-78.7174,19.91
-78.3095,48.339
-81.0252,28.4716
-77.6515,50.8558
-77.6699,51.0971
-77.6212,50.4494
-78.3167,48.449
-77.5464,49.3698
-78.7928,19.3916
-81.2514,34.8832
-77.5038,48.7024
-80.8355,39.994
-80.5309,43.6455
-81.1728,48.4627
-77.5832,49.9635
-78.6676,20.1416
-77.5421,49.3447
-78.8089,19.225
-78.5973,20.61
-77.5789,49.8815
-77.5544,49.5173
-78.823,19.1291
-78.823,19.1291
-81.2723,35.1548
-79.3678,22.3992
-78.3718,49.2072
-78.7484,19.5875
-77.6694,51.0746
-78.6725,20.0838
-77.7279,51.7958
-78.8886,48.7454
-77.7103,51.5576
-78.7274,19.7217
-77.5561,49.4541
-80.589,43.5761
-79.616,46.379
-80.6623,43.7952
-80.713,43.1826
-79.5809,25.3
-79.4026,46.6397
-79.388,46.4397
-80.523,38.8094
-78.6581,20.1298
-79.6967,24.5738
-79.3792,22.2544
-78.7516,19.5076
-78.6549,20.1257
-79.5776,45.8561
-78.7307,19.6206
-77.4548,47.8052
-77.5192,48.905
-80.7293,42.7907
-78.6834,19.9183
-77.4471,47.6671
-79.3653,46.1166
-78.6155,20.3677
-77.1403,37.3543
-78.7442,19.5152
-77.5669,49.6319
-80.2234,28.4075
-79.2519,22.9995
-77.596,50.0362
-77.567,49.6115
-79.079,46.0942
-77.6171,50.3211
-79.7774,45.9391
-78.6091,20.4035
-78.5763,20.6283
-79.305,22.6587
-78.5618,20.7297
-78.7804,19.2793
-79.5364,45.2069
-77.4972,48.4836
-77.5197,48.8419
-79.7228,45.1664
-77.561,49.4683
-80.5495,10.8789
-78.5915,20.5254
-78.6244,20.301
-78.6244,20.301
-77.5217,48.855
-79.366,46.083
-77.5067,48.6118
-77.4885,31.5118
-80.7492,43.0354
-77.5218,48.8488
-79.5547,45.4719
-77.5901,49.8752
-78.546,20.8331
-77.5571,49.3908
-78.6107,20.3833
-78.5943,20.4955
-78.6107,20.3833
-78.6436,20.1594
-78.3889,21.9685
-78.627,20.2712
-77.5694,49.5729
-80.6711,43.2061
-78.6683,19.9918
-78.6683,19.9918
-77.5032,48.5409
-77.5989,49.9966
-80.6662,43.1375
-78.5472,20.8113
-77.5637,49.4899
-79.615,24.9878
-81.0321,41.9182
-79.402,46.5753
-79.85,26.5228
-77.5556,49.3732
-79.1639,23.5353
-79.3957,46.49
-80.6581,43.0215
-79.7218,45.132
-77.5743,49.6558
-77.5324,49.0265
-78.5285,20.9166
-78.5745,20.5783
-78.5745,20.5783
-77.5428,49.2098
-80.662,43.0741
-78.5265,20.9096
-80.3279,27.7432
-77.5086,48.6748
-78.6088,20.3326
-77.5148,48.7838
-78.5601,20.6628
-79.299,22.6178
-77.5268,48.9893
-78.3309,22.3224
-78.3309,22.3224
-79.1215,62.5689
-78.5781,20.5089
-77.5346,49.1308
-78.6859,18.6934
-77.5254,48.9942
-80.6196,43.1847
-77.4891,48.4076
-81.3913,44.3646
-77.4866,48.3734
-80.6623,43.0734
-77.5421,49.2594
-78.3758,21.9389
-81.127,35.2052
-78.6302,20.1262
-78.5159,20.9144
-79.8222,26.6289
-77.4843,48.337
-77.4843,48.337
-78.3809,21.8939
-79.8878,26.2192
-77.5342,49.1417
-78.5678,20.5409
-78.5634,20.5702
-80.032,27.6129
-80.0535,27.4818
-79.3466,45.7959
-80.6151,43.1155
-78.5451,20.6926
-79.3556,45.9293
-80.8149,9.85121
-77.5324,49.1067
-81.123,34.9552
-79.8072,26.7027
-80.6476,53.47
-80.4748,28.3371
-79.3645,46.0485
-78.8545,18.6624
-78.451,21.3583
-79.1677,23.3978
-78.566,20.5452
-78.6358,20.0713
-79.0975,46.3109
-78.5792,20.4568
-78.563,20.5695
-80.7591,43.0965
-79.1629,47.2172
-77.4732,48.0116
-80.7037,42.9509
-78.6153,20.2094
-81.0173,41.967
-77.6184,50.2229
-78.484,21.1243
-80.6841,43.3075
-80.6749,43.191
-77.6588,50.7456
-78.6252,20.137
-78.6419,20.0251
-79.1377,23.5775
-79.1887,23.2328
-78.5567,20.5966
-77.5879,49.7689
-77.5541,49.2739
-79.5604,45.4809
-78.6906,19.6823
-77.4749,47.9952
-77.5327,48.9386
-78.6438,19.9865
-77.4867,48.1869
-81.439,30.6632
-77.4742,47.9668
-81.1638,34.8839
-77.4682,47.8556
-78.666,19.836
-78.671,19.8039
-81.1481,34.4577
-78.6728,19.7924
-79.6346,24.6864
-78.6591,19.8838
-81.1764,34.5675
-78.676,19.7725
-79.0578,17.4344
-79.4071,21.839
-79.0166,17.673
-78.7161,19.515
-79.0007,17.766
-78.9985,17.7793
-79.543,21.0639
-78.9621,17.9938
-77.4897,48.1064
-77.5191,48.5922
-80.5571,42.9575
-77.4714,47.7854
-78.9397,18.1274
-77.5021,48.2964
-80.6519,42.8169
-78.9379,18.1394
-78.9379,18.1394
-79.6964,44.6048
-77.5119,48.4425
-78.8111,18.915
-78.6736,19.7989
-77.5477,49.0003
-77.5609,49.1941
-78.62,20.1591
-78.4504,20.2323
-80.6594,42.9115
-77.5635,49.2185
-78.4305,20.3715
-77.5473,48.9647
-78.4353,20.332
-77.5972,49.6986
-77.6318,50.1758
-78.7425,19.34
-77.6281,50.1266
-78.69,19.6745
-78.6755,19.7657
-79.2781,22.5935
-78.6755,19.7657
-77.4879,48.0128
-78.5063,20.9171
-78.5013,19.8461
-78.6529,19.9078
-78.5891,20.3347
-78.5728,20.4468
-79.3788,46.0838
-80.6565,42.8587
-77.5723,49.3514
-78.5771,20.4127
-78.5771,20.4127
-78.5674,20.4747
-79.2928,22.4805
-78.699,19.524
-78.6484,19.8576
-78.5124,20.7925
-78.5932,20.2303
-79.3978,46.3339
-81.0911,41.7258
-77.5111,48.4283
-79.6609,24.4151
-80.576,42.3644
-79.357,45.7544
-79.1141,46.3954
-78.713,19.4375
-80.6383,42.5693
-79.1258,46.5553
-78.713,19.4375
-79.35,45.6443
-79.7368,23.9637
-78.7054,19.4897
-77.514,48.4218
-79.3387,45.4642
-77.5536,49.0365
-77.5112,30.843
-77.5626,49.1523
-78.5714,20.3985
-78.7925,18.9446
-77.5993,49.6596
-77.5972,49.6331
-80.5549,10.6361
-81.2247,34.6544
-78.7716,19.0834
-77.4824,31.3585
-78.3256,21.0572
-80.6165,42.9589
-77.561,49.0801
-78.6529,19.8618
-78.6533,19.8656
-78.429,21.4389
-78.6869,19.6435
-77.663,50.4538
-79.3248,45.1943
-80.662,42.8754
-79.0994,46.0988
-79.3789,45.9886
-77.6109,49.6937
-79.4066,46.3571
-81.0491,41.9379
-79.4225,46.5564
-79.3701,45.8533
-79.4287,46.6339
-81.0703,41.6685
-81.0445,41.877
-79.4391,46.7548
-79.7578,45.3736
-79.6365,46.286
-79.5858,45.6358
-81.0477,41.9136
-79.4045,46.3125
-82.1026,39.8005
-83.9306,6.36968
-77.3099,35.0838
-81.5845,69.8325
-82.5353,71.2895
-77.3152,43.1996
-85.852,21.8147
-77.2312,35.1422
-80.9861,36.6802
-81.5448,41.6257
-81.5455,41.4186
-85.9186,50.0204
-83.5985,69.1947
-81.992,30.3826
-81.6768,37.7802
-81.0098,32.8347
-79.5341,60.392
-80.8822,38.1866
-82.2824,29.907
-84.6519,60.7436
-80.4618,35.4775
-79.8418,29.0524
-80.5916,32.7171
-76.5377,22.8325
-80.8485,24.1581
-80.033,28.0881
-79.6313,31.8772
-80.3703,31.5392
-78.034,49.2048
-77.5666,46.2399
-80.6552,28.2269
-81.3188,34.4147
-78.4198,7.19443
-80.6662,24.1364
-77.1336,42.0465
-80.8589,25.8079
-77.8156,9.72927
-85.2167,13.0794
-85.5224,29.9193
-81.497,-2.35065
-80.6544,17.4099
-83.1636,57.2688
-79.0925,50.8192
-80.5317,27.0971
-78.8852,1.28622
-84.5743,47.7251
-78.1931,46.2567
-80.3873,28.0518
-80.1887,26.6345
-80.197,26.8044
-78.7657,33.766
-79.0388,48.8961
-80.1979,26.6691
-76.2348,29.6963
-79.8071,25.029
-78.5143,34.3886
-80.6161,-5.5408
-80.4229,-5.16849
-80.4726,-5.27712
-76.2029,29.0027
-80.7078,20.154
-80.8258,19.0582
-80.5558,-5.45597
-80.1682,26.733
-80.4881,-5.33301
-80.4107,-5.18743
-80.3439,-5.05674
-79.959,28.3748
-80.6499,-5.66391
-80.6499,-5.66391
-78.9023,34.5052
-80.4991,-5.39669
-80.0164,28.3762
-80.8282,5.79298
-80.4677,-5.33915
-80.4509,-5.31134
-83.4604,-5.18266
-80.4664,-5.35287
-79.9943,28.249
-80.4532,-5.33828
-79.9963,28.2504
-80.4793,-5.40926
-80.4285,-5.3242
-80.4285,-5.3242
-79.9888,28.4663
-78.91,34.4942
-80.3939,-5.26632
-80.6071,0.116935
-80.0154,28.5753
-79.9685,28.3382
-80.3972,-5.31167
-80.3972,-5.31167
-80.5712,-5.66408
-80.5712,-5.66408
-80.3419,-5.20871
-76.1824,28.5487
-78.9284,34.5666
-80.596,-5.72234
-80.7355,-5.96897
-76.1894,28.7191
-80.4738,-5.49977
-80.2823,-5.10246
-83.326,-5.70854
-80.9626,7.4134
-80.3275,-5.21082
-80.5474,-5.65305
-78.4944,0.480011
-80.4621,-5.48647
-80.9092,5.61207
-80.3496,-5.26676
-80.5183,-5.61434
-80.5228,-5.6246
-80.789,3.30121
-80.4557,-5.49915
-79.0356,35.0904
-80.8232,5.63826
-80.366,-5.3237
-79.9872,28.362
-80.366,-5.3237
-80.5933,-5.77281
-80.8459,5.61059
-83.3501,-5.69158
-80.3415,-5.28971
-80.8181,5.61103
-80.8753,5.57566
-83.5434,-5.14267
-80.6033,-5.83885
-78.6497,34.9904
-80.6806,-5.98638
-80.6968,-0.16038
-80.6527,-5.93717
-80.5952,-5.83579
-80.5915,-5.83436
-80.536,-5.73045
-80.9413,5.5031
-80.5896,-5.83364
-80.4471,-5.56604
-80.5575,-5.78018
-80.4459,-5.56541
-79.3496,30.5751
-80.5797,-5.82973
-80.8312,7.3176
-80.4381,-5.5651
-80.0075,28.3591
-80.4646,-5.62884
-83.1454,-6.26848
-80.008,28.3526
-81.0467,3.0083
-83.2272,-6.09571
-80.523,-5.7525
-80.0204,28.4008
-78.5187,36.9755
-82.9612,-6.63907
-80.5356,-5.78818
-80.508,-5.73515
-79.9204,28.827
-83.0395,-6.5111
-80.4724,-5.67614
-80.6995,18.868
-80.6879,-6.08653
-79.9907,28.2445
-80.3015,-5.3347
-79.9961,28.2625
-77.9871,44.1466
-80.4619,-5.67753
-80.6215,-5.98104
-80.8802,9.80527
-80.8306,5.45229
-79.1331,32.404
-80.4499,-5.70694
-80.7876,5.44612
-80.7307,18.6928
-79.963,28.0575
-80.6808,-6.19447
-79.9724,28.075
-80.747,-6.35998
-78.7112,35.2067
-83.1287,-6.56546
-80.6346,-6.18282
-79.9366,28.1672
-80.8661,-0.601672
-79.8402,26.2981
-80.8421,-0.588972
-79.9522,27.939
-80.6862,-6.33278
-78.7185,35.2145
-80.9704,5.23586
-80.5938,-6.19686
-78.411,36.2389
-83.2264,-6.45198
-83.1852,-6.55371
-80.8695,2.83623
-80.5827,-6.20217
-80.6105,-6.25473
-80.5827,-6.20217
-77.7304,36.0579
-80.6906,-6.39962
-80.5789,-6.19862
-80.5789,-6.19862
-80.9037,5.18843
-80.529,-6.10751
-80.8484,2.82411
-80.2485,-5.53962
-80.6902,-6.41107
-80.6064,-6.26159
-79.9859,27.7189
-78.11,1.66424
-79.0672,33.2381
-80.7264,19.4573
-78.1973,1.246
-80.188,26.2613
-79.9821,27.9313
-78.9554,34.2679
-80.8474,2.77855
-78.9037,33.9751
-79.969,28.1427
-79.9751,27.8788
-80.6602,-6.42432
-80.0396,28.1674
-83.4649,-5.91174
-80.8778,5.10668
-78.6349,34.5422
-79.9983,27.7075
-80.5415,-6.23869
-83.0902,-6.8596
-80.5651,-6.28873
-80.5651,-6.28873
-80.0028,27.9779
-80.4689,-6.132
-79.9916,27.9178
-76.1883,28.6419
-80.8784,2.66895
-80.5642,-6.33209
-80.8702,6.85773
-80.8456,5.0737
-79.9776,27.8415
-78.9254,34.048
-80.3289,-5.87781
-80.5191,-6.2817
-80.6225,-0.603422
-80.3948,-6.0469
-80.3979,-6.05876
-80.3979,-6.05876
-80.6693,-0.676123
-80.4512,-6.17063
-82.298,-9.16133
-80.4962,-6.26643
-80.6836,-0.70286
-79.5335,36.6566
-78.9195,33.9732
-80.5127,-6.30323
-80.5242,-6.32564
-79.0586,33.0474
-80.57,-6.41399
-80.9087,6.77844
-78.526,46.2717
-80.922,2.56646
-80.9279,4.96638
-76.1878,28.4983
-80.2206,25.8753
-83.8891,-4.44297
-78.9974,32.652
-78.9893,32.6017
-80.7918,2.64891
-80.5556,-6.38054
-80.6039,-6.46617
-80.4713,-6.21537
-80.2275,25.87
-79.1904,32.2914
-76.1134,26.2686
-80.4805,-6.23951
-79.6712,24.7396
-78.9995,32.6016
-76.2324,29.1765
-80.5971,-6.47124
-79.0026,32.6104
-80.5693,-6.41988
-78.8691,33.5515
-78.7866,33.057
-80.5029,-6.29923
-78.9638,32.3751
-79.0155,32.6755
-83.4938,-5.9442
-78.6776,25.9937
-78.0429,44.9241
-80.5851,-6.46502
-78.9847,32.4871
-80.5952,-6.48865
-80.4843,-6.27861
-79.0099,32.6335
-78.9983,32.5605
-79.0516,32.8639
-80.1797,31.0376
-79.2008,32.2968
-80.2916,-5.90842
-80.3596,-6.06143
-79.0587,32.8972
-78.9903,32.5053
-79.029,32.7305
-80.366,-6.09621
-79.001,32.5652
-80.4681,-6.31256
-80.9107,6.64026
-79.9816,27.382
-79.1452,31.9699
-79.9511,27.2121
-79.0907,31.6437
-78.7856,33.0115
-80.4814,-6.40219
-80.8361,4.85421
-79.926,27.0613
-78.9127,32.0098
-80.434,-6.32368
-80.9226,6.60493
-78.9646,32.3262
-81.0228,4.76103
-79.247,31.3304
-78.963,32.3113
-80.4559,-6.40646
-79.9552,27.2016
-81.0527,4.7343
-80.8778,4.77347
-78.9572,32.2539
-79.9267,27.3095
-79.0678,31.4638
-78.9679,32.2991
-79.9046,26.8713
-79.9627,26.9402
-83.4579,-6.37175
-79.1202,31.7489
-79.9214,26.9418
-83.2377,-6.96237
-80.9144,6.49543
-79.9374,27.0128
-78.8293,33.1603
-80.2241,24.0953
-80.4128,-6.39272
-80.9258,6.48605
-80.9568,6.47493
-78.8048,32.9868
-78.8315,33.1346
-80.9106,4.66041
-80.9274,2.24831
-79.0005,32.3665
-80.843,6.46113
-80.9186,6.43524
-80.9253,4.63323
-80.7927,4.69459
-80.2364,-6.06941
-80.8759,4.6345
-80.8948,7.84387
-78.5991,33.8669
-78.6094,33.9288
-80.7813,18.098
-83.2576,-7.02005
-80.8647,6.38812
-80.7566,17.9324
-78.0212,1.43846
-81.1434,19.4087
-78.1146,37.8895
-80.6584,4.66518
-78.6367,34.0157
-77.9624,1.64895
-80.825,6.3201
-78.446,35.7284
-80.7269,4.59761
-80.6643,6.41012
-80.8196,4.52797
-80.7358,7.7571
-80.2419,-6.27222
-80.1391,-6.04418
-81.0493,7.67209
-80.9325,7.65565
-82.7669,-8.10482
-80.9673,7.64731
-80.844,8.81012
-80.9257,6.19573
-76.2232,28.9298
-80.862,6.20287
-80.9171,6.18631
-80.9278,7.61569
-80.8986,7.61771
-81.0107,6.15831
-83.0375,-7.79318
-81.0718,7.60873
-80.8854,9.732
-80.8289,9.72167
-80.7775,6.19119
-81.0855,6.12282
-83.5791,-6.46901
-81.0586,7.56112
-81.6892,15.979
-80.9572,6.09958
-80.9655,7.51993
-83.8274,-5.53166
-79.8608,11.9655
-80.9054,9.66095
-80.7553,9.67057
-83.4072,-7.01173
-83.8674,-5.35882
-80.9863,7.49744
-80.9647,6.05225
-80.9593,4.23591
-80.8653,1.87968
-80.9079,8.63691
-80.9272,6.02832
-80.9432,6.02558
-79.2554,30.8238
-80.8192,6.05319
-76.0439,27.8456
-80.8093,17.7513
-78.8682,32.9113
-78.9148,33.1715
-80.8237,4.21076
-79.935,27.0783
-78.6669,33.8939
-83.0937,-7.94012
-80.9178,4.13619
-78.5736,33.3225
-80.6614,-1.56221
-79.945,27.107
-76.1623,27.6196
-82.0859,13.9247
-83.2417,-7.74453
-83.2449,-7.81553
-81.0393,20.0078
-79.9995,26.7572
-78.9837,33.4784
-78.9525,33.3119
-80.8147,5.84498
-77.0209,27.7105
-80.8683,-1.96955
-79.2727,30.7768
-79.2282,31.7069
-76.2184,28.8256
-78.4786,32.6055
-81.1821,3.91972
-80.9109,-2.03723
-80.882,3.95441
-80.7463,19.1004
-80.7815,17.7181
-78.364,-1.51859
-78.2938,35.5474
-76.6368,15.324
-78.972,-4.75585
-81.1766,20.4476
-79.1012,-4.98977
-83.4742,57.9647
-76.8373,23.4493
-79.6169,50.4009
-76.8206,22.7918
-81.3381,21.0048
-76.7816,28.2142
-76.803,18.5676
-78.4711,47.3435
-80.1377,17.3196
-84.0604,46.8919
-82.9795,-14.7386
-77.203,33.5418
-80.3367,19.8097
-82.9794,-14.8225
-80.7901,46.114
-81.7181,44.9303
-82.2131,44.5682
-85.1456,33.6965
-78.588,34.615
-78.7287,35.1627
-78.7051,35.0722
-78.678,34.9534
-78.5403,34.4052
-78.6331,34.7742
-78.6388,34.7845
-78.6382,34.7834
-78.5231,34.3228
-78.5917,34.5899
-78.5726,34.5135
-78.7088,35.0469
-79.7601,24.7544
-78.5857,34.5647
-78.609,34.6569
-78.609,34.6569
-78.609,34.6569
-80.9699,41.0447
-78.6496,34.8153
-78.6263,34.7237
-78.5757,34.5235
-78.6456,34.7995
-78.6925,34.9819
-78.6456,34.7995
-80.9699,41.0447
-78.5643,34.4778
-78.6566,34.8422
-78.634,34.7544
-78.6566,34.8422
-78.6661,34.8844
-78.5764,34.5341
-78.7407,35.1746
-78.7332,35.1472
-78.6241,34.7269
-78.6376,34.7817
-78.6209,34.7173
-78.6624,34.879
-81.1283,-6.39288
-78.6138,34.6866
-78.7025,35.0273
-78.6308,34.7475
-80.9452,42.2973
-78.4686,34.0832
-78.6772,34.9189
-78.6075,34.6364
-78.4945,34.1651
-78.5253,34.2891
-78.419,33.8098
-78.56,34.3412
-78.5346,34.2184
-80.4762,14.4008
-78.5514,34.2817
-78.5209,34.1323
-78.4968,34.01
-78.5452,34.1949
-78.5223,34.1017
-79.8376,26.5433
-78.6595,34.6394
-79.5844,25.8346
-82.3244,-22.0284
-78.588,34.3463
-78.6987,34.773
-78.5864,34.3293
-79.0774,30.1181
-78.6036,34.3895
-78.583,34.2951
-78.5141,34.0161
-78.6424,34.5244
-78.5797,34.261
-78.5338,34.0752
-78.5695,34.2137
-78.5465,34.1208
-78.5465,34.1208
-78.5767,34.232
-78.6292,34.4315
-78.5337,34.0493
-78.6492,34.5114
-78.5181,33.978
-78.6053,34.3295
-78.7018,34.703
-78.655,34.5204
-78.4372,33.6322
-78.574,34.1941
-78.6202,34.3789
-80.9273,4.00404
-81.3461,41.2601
-78.5409,34.0554
-78.5409,34.0554
-78.7329,34.8096
-78.5926,34.2602
-78.4781,33.7937
-78.5695,34.1675
-78.4547,33.695
-78.4773,33.7892
-78.7085,34.7146
-78.7902,35.0209
-78.8053,35.0732
-78.5707,34.1609
-79.0433,35.9274
-77.6392,22.6379
-78.4926,33.8305
-78.4844,33.7915
-79.9222,-19.0307
-78.7631,34.8972
-81.3099,41.1893
-78.5518,34.0608
-78.9059,35.421
-78.6555,34.471
-78.5398,34.0085
-78.6322,34.3791
-80.8189,13.9762
-78.4843,33.7653
-78.3563,33.2059
-78.5507,33.9967
-78.5507,33.9967
-78.5419,33.9383
-78.6574,34.4004
-80.9045,4.02263
-80.9216,4.60494
-80.9342,4.05468
-84.1771,-18.4086
-80.9642,3.49465
-80.4576,6.17411
-80.9268,3.70492
-80.9056,3.98673
-80.9284,3.97131
-80.9283,3.57419
-78.2437,-14.2811
-84.101,-20.3029
-84.5543,-17.8892
-79.4884,-19.4197
-84.2897,-20.0654
-80.8484,6.08565
-78.1339,-14.1444
-84.0074,-21.5916
-83.9608,-21.878
-85.4414,-26.1186
-81.1716,3.41084
-76.4932,1.04248
-81.9416,2.99929
-82.8338,-33.1381
-81.9124,5.74415
-85.8126,-25.95
-83.258,-36.8417
-79.3312,-24.3991
-81.3908,-5.02174
-80.1445,28.6568
-83.7209,-36.8053
-80.9768,7.34298
-77.8138,12.4607
-81.0999,1.85729
-82.6747,-2.29819
-86.684,0.67988
-81.6231,-5.9609
-81.0948,-34.1655
-81.7608,-3.43875
-79.1344,21.1058
-79.2972,22.0088
-79.1071,20.8662
-83.3415,33.5122
-79.1548,20.9561
-79.0384,20.3116
-79.156,20.9967
-81.164,6.02298
-80.9247,0.858921
-80.3229,11.0253
-81.1917,5.54844
-79.0531,20.2418
-80.3931,13.4883
-81.0644,6.64999
-80.4909,11.7454
-80.4201,11.3832
-78.6816,17.8558
-81.1197,6.22164
-78.3208,15.1921
-79.0363,20.0799
-77.7702,9.94892
-85.441,-33.611
-77.7797,9.91973
-82.1762,-3.61638
-79.2396,21.0702
-81.0806,5.38026
-79.1417,20.4199
-81.1239,6.10604
-80.3089,12.7834
-78.9675,19.2526
-81.1391,6.10553
-81.1542,5.58942
-80.4002,13.1654
-77.7023,8.54426
-80.7954,1.69931
-79.0137,19.4186
-81.4771,2.39213
-79.2063,20.485
-80.0675,14.191
-79.1982,20.44
-79.1645,20.2639
-79.2855,20.9461
-81.5257,2.07971
-81.1117,4.6534
-79.1636,20.2595
-79.2885,20.8813
-81.1722,5.35763
-80.9819,2.90698
-80.3141,25.7051
-81.4107,18.9484
-80.4802,11.0886
-80.3638,10.4946
-79.0415,19.3872
-81.1659,5.27745
-81.4326,1.75451
-81.4598,1.65769
-79.2175,20.2995
-81.2015,5.28124
-78.9304,18.4289
-80.4636,10.8077
-80.6505,9.90008
-79.0779,19.1157
-80.7374,8.89193
-81.5711,1.19898
-77.7645,8.18588
-80.4224,25.5118
-80.7121,-0.758739
-79.3187,20.3677
-79.1019,19.1319
-80.6276,13.4255
-80.9836,8.64169
-79.5849,21.7616
-79.3336,20.4304
-79.1945,19.5899
-79.1377,19.2469
-79.3481,20.4333
-80.3535,12.0942
-79.1474,19.3084
-79.2615,19.9618
-79.0081,18.4777
-81.1059,4.50884
-80.736,9.91164
-80.3981,12.1663
-79.2653,19.8643
-79.1946,19.4178
-81.0874,5.46339
-79.0149,18.3009
-79.2758,19.7463
-79.1011,18.7386
-79.2499,19.6028
-79.2499,19.6028
-79.235,19.4863
-81.2269,4.72776
-81.7726,-2.62338
-81.1525,4.95452
