lat,lon,EventNumber
-79.5142,-112.264,25885260
-79.8862,-117.304,25887367
-79.4263,-111.619,25888494
-79.9101,-117.255,25889602
-79.8551,-116.924,25891160
-79.3533,-111.858,25891940
-79.5902,-112.893,25893709
-79.9105,-117.052,25894668
-79.9318,-117.232,25894798
-79.8827,-117.362,25895713
-79.884,-117.36,25895810
-79.5411,-112.279,25898040
-79.5056,-112.382,25898200
-79.8595,-117.222,25899095
-78.2708,-101.228,25900385
-79.9418,-117.259,25900307
-79.9533,-117.245,25901776
-79.9533,-117.245,25901807
-79.9578,-117.247,25903911
-79.9242,-117.104,25905754
-79.8775,-117.218,25906023
-79.9908,-116.976,25907067
-79.4392,-110.633,25910457
-79.4914,-111.598,25912222
-78.7938,-104.351,25913404
-78.2123,-101.547,25915800
-79.3563,-109.612,25916723
-79.3457,-110.608,25866435
-79.2837,-110.811,25866694
-78.8051,-107.18,25866653
-79.2696,-110.859,25866652
-79.2761,-110.837,25866774
-79.298,-110.764,25866735
-79.3189,-110.697,25866896
-79.4078,-111.528,25866895
-79.4058,-111.534,25866851
-79.309,-110.729,25866934
-79.8748,-116.716,25867009
-79.069,-108.482,25867193
-79.375,-111.635,25867149
-79.3544,-110.585,25867108
-79.2946,-110.779,25867350
-79.2418,-109.6,25867489
-78.1187,-101.565,25867488
-79.3209,-109.357,25868403
-79.367,-111.812,25891116
-79.3634,-111.824,25891204
-79.3722,-111.796,25891488
-79.3465,-111.882,25892518
-79.5491,-112.209,25893474
-79.476,-112.429,25894578
-79.4529,-112.508,25895483
-79.9475,-117.256,25901565
-79.8991,-116.917,25905779
-79.5485,-110.34,25910180
-79.899,-116.757,25917939
-79.2033,-110.101,25919467
-79.3639,-110.956,25921881
-79.8768,-116.863,25924177
-79.3859,-110.929,25925205
-79.4131,-111.946,25925244
-79.8824,-117.151,25928021
-79.4868,-111.776,25929107
-79.377,-111.007,25930796
-79.5323,-111.682,25933896
-79.4097,-109.665,25941219
-78.9414,-107.264,25942454
-79.621,-112.439,25946165
-79.3637,-111.137,25948895
-79.339,-109.894,25950802
-79.4423,-109.699,25959476
-79.3275,-110.046,25965827
-79.1566,-108.904,25966187
-79.4757,-110.993,25969703
-79.3603,-110.004,25970462
-79.6971,-111.575,25973371
-79.9528,-117.066,25973707
-79.4977,-110.973,25974155
-79.6,-110.738,25975123
-79.666,-111.656,25975348
-79.619,-112.673,25976657
-79.5062,-110.986,25977994
-79.5119,-110.973,25978084
-79.5325,-110.93,25978800
-79.4618,-111.122,25980390
-79.9358,-117.873,25980466
-79.9114,-117.48,25983398
-79.5794,-112.829,25983521
-79.5113,-111.034,25985059
-79.5177,-113.01,25987896
-79.8826,-118.048,25990001
-79.5629,-112.015,25992540
-79.4121,-110.025,25992755
-79.5819,-111.975,25993025
-79.3989,-110.067,25993442
-79.3718,-111.462,25994633
-79.3123,-110.335,25996014
-79.2958,-110.398,25997532
-79.9097,-117.849,26000461
-78.6237,-115.911,26001484
-79.9297,-117.603,26005685
-79.899,-117.911,26006883
-79.9111,-118.123,26008275
-79.9295,-117.884,26010815
-79.9465,-117.859,26011864
-78.2725,-102.04,26013724
-79.885,-117.995,26017542
-79.4905,-112.363,26020048
-79.8914,-117.76,26020827
-79.5275,-113.185,26020999
-79.5173,-113.213,26021213
-79.5727,-113.856,26021421
-79.38,-111.625,26025354
-79.4927,-112.407,26026232
-79.454,-112.514,26027956
-79.4032,-112.655,26029003
-79.5258,-113.241,26030677
-79.5258,-112.334,26030964
-79.4441,-112.548,26031991
-79.4243,-111.539,26034658
-79.3765,-111.685,26036295
-79.8977,-118.315,26037129
-79.3698,-112.802,26037428
-79.5388,-113.298,26044119
-79.4679,-112.572,26044551
-79.5353,-112.413,26046320
-79.9471,-118.092,26049940
-79.9147,-117.916,26050744
-79.9501,-118.099,26051386
-79.6075,-112.3,26052983
-78.73,-116.665,26054313
-79.602,-112.324,26054399
-79.9653,-118.104,26055063
-79.9194,-118.198,26058083
-79.7055,-113.793,26058491
-79.8859,-117.788,26062605
-79.9463,-118.179,26062647
-79.6026,-113.263,26063564
-79.5371,-112.56,26068827
-79.8546,-118.426,26072047
-79.4988,-112.693,26073128
-79.4945,-113.619,26074698
-79.4105,-112.931,26075811
-79.4564,-112.82,26078100
-79.4928,-112.733,26078935
-79.3175,-110.807,26079240
-79.3938,-113.006,26080456
-79.4776,-111.74,26082752
-79.5006,-112.781,26084884
-79.8761,-118.246,26084977
-79.3956,-111.992,26086761
-79.4718,-112.88,26087788
-79.8865,-118.014,26089923
-79.9463,-118.437,26093109
-79.8979,-118.528,26094394
-79.9177,-118.508,26095678
-79.9158,-118.297,26097531
-79.8296,-118.707,26098229
-79.9444,-118.285,26100011
-79.5827,-110.446,26103426
-79.5708,-110.474,26104040
-79.8928,-118.158,26104715
-79.937,-118.094,26105251
-78.4991,-112.401,26117995
-78.5447,-114.064,26120572
-78.7475,-114.598,26121072
-79.4046,-119.147,26121511
-79.3603,-118.971,26122323
-78.3579,-113.119,26123646
-79.218,-110.036,26137771
-79.2706,-109.907,26138539
-79.3663,-111.311,26140781
-79.3901,-111.261,26141515
-79.2335,-110.043,26141990
-79.8844,-118.298,26143193
-79.5095,-111.013,26143763
-79.3804,-109.704,26144907
-79.2949,-109.912,26145180
-78.4983,-102.126,26146456
-79.8592,-118.085,26147247
-79.885,-118.343,26147572
-79.9087,-118.585,26147894
-79.8593,-118.387,26147992
-79.2966,-109.942,26149060
-79.428,-111.243,26149210
-79.4682,-112.446,26150431
-79.8688,-118.104,26150520
-79.4203,-111.274,26150874
-79.3751,-109.776,26151986
-79.8245,-118.487,26152138
-79.2576,-110.065,26152346
-79.5332,-112.328,26153306
-79.5467,-112.304,26153746
-79.4124,-109.708,26153944
-79.3891,-111.377,26154335
-79.5039,-111.129,26155179
-79.3911,-109.786,26156331
-79.859,-118.499,26158149
-79.4925,-109.74,26171953
-79.3618,-110.145,26183876
-79.2096,-108.597,26205395
-79.7754,-117.933,26219358
-79.8599,-118.678,26078055
-79.3643,-111.992,26079342
-79.5188,-112.739,26085104
-79.5044,-112.778,26085508
-79.874,-118.501,26086189
-79.3056,-110.923,26086475
-79.8888,-118.258,26088929
-79.9126,-118.704,26092186
-78.4755,-101.65,26092558
-79.898,-118.025,26093427
-79.9313,-118.494,26096310
-79.4466,-110.738,26102337
-79.3907,-109.259,26102596
-78.6744,-101.182,26102764
-79.7232,-112.507,26103725
-78.6999,-113.34,26120025
-78.185,-111.477,26120361
-78.4026,-112.875,26120528
-78.4095,-112.843,26120653
-78.3175,-113.304,26120745
-78.7627,-114.533,26121646
-78.4244,-114.7,26121920
-79.3621,-119.354,26123124
-78.3058,-113.39,26124240
-79.8924,-123.01,26124556
-78.4238,-112.808,26125141
-79.4016,-119.201,26126847
-79.5686,-118.597,26130359
-79.5474,-118.668,26130531
-79.5999,-118.82,26130826
-78.8984,-110.953,26132691
-78.9908,-110.666,26134327
-78.0428,-103.69,26134725
-79.2431,-110.023,26142574
-79.8316,-117.762,26142692
-79.8394,-118.091,26144820
-79.8208,-119.711,26335781
-79.8321,-119.707,26336539
-79.8695,-119.685,26338120
-79.4425,-109.593,26339680
-79.8982,-120.343,26339781
-79.9358,-120.318,26340363
-79.3395,-106.679,26340454
-79.3131,-106.738,26340495
-79.0684,-107.378,26347185
-79.8996,-119.387,26347838
-79.5501,-111.629,26348870
-79.1572,-107.167,26348871
-79.4113,-109.747,26349059
-79.5773,-113.21,26350024
-79.8251,-119.494,26350205
-79.7847,-119.559,26351174
-79.6405,-111.499,26352951
-79.8478,-120.561,26354011
-79.039,-107.497,26354012
-77.7618,-116.015,26360818
-79.1017,-107.49,26360819
-79.2992,-110.164,26360866
-79.1087,-107.521,26363147
-79.3208,-110.166,26363752
-79.3051,-107.073,26364696
-78.776,-102.458,26364894
-78.8365,-102.278,26365532
-79.3023,-107.082,26366964
-78.6907,-102.655,26368509
-79.1056,-107.542,26368558
-79.0977,-107.558,26369629
-78.9308,-102.819,26369630
-79.414,-109.987,26369813
-78.1564,-116.578,26370704
-79.5632,-109.721,26372198
-79.0945,-102.433,26373292
-78.7986,-102.428,26374573
-79.6129,-109.702,26375101
-79.8799,-119.772,26376112
-79.8552,-119.402,26377384
-79.8866,-121.148,26378523
-79.5635,-112.034,26379125
-79.8802,-119.831,26379972
-79.7074,-113.435,26381318
-79.8502,-120.617,26381356
-79.464,-112.27,26382579
-79.3378,-110.399,26384148
-79.9014,-120.584,26384188
-79.6992,-113.479,26385278
-79.9265,-120.569,26385467
-79.9562,-120.869,26386561
-79.4115,-112.414,26389565
-79.2969,-107.351,26390622
-78.64,-103.95,26390665
-78.6878,-103.835,26392411
-79.0055,-103.006,26395375
-78.8434,-102.588,26395435
-79.6027,-112.137,26396209
-79.4762,-112.44,26399997
-79.2387,-107.667,26400487
-79.6131,-112.191,26401526
-79.2611,-107.622,26401661
-79.5286,-112.363,26403418
-79.5543,-113.96,26406634
-78.7598,-103.79,26407652
-79.4805,-112.499,26408291
-77.3878,-115.062,26409438
-78.5116,-103.787,26410527
-79.2267,-107.806,26411209
-79.9155,-119.759,26412324
-78.9123,-102.662,26413335
-79.9668,-120.156,26414352
-78.9224,-102.661,26414353
-79.2574,-107.826,26415914
-79.5355,-110.377,26416518
-79.2237,-107.913,26417194
-78.7503,-104.055,26417195
-79.0473,-103.184,26418597
-79.3467,-107.592,26421028
-79.5356,-110.373,26422557
-79.7085,-110.066,26423492
-79.097,-108.213,26423493
-78.6959,-104.123,26423664
-78.7291,-104.056,26424605
-79.6012,-114.129,26426158
-79.972,-121.361,26427394
-79.9536,-119.905,26427653
-79.9327,-121.416,26428094
-80.0571,-121.602,26428654
-79.8719,-118.437,26428655
-79.413,-112.966,26431417
-79.9738,-120.362,26432462
-79.0947,-121.953,26434378
-79.4456,-112.906,26435369
-79.2974,-111.074,26436609
-79.4731,-112.878,26438005
-79.0917,-108.442,26438928
-79.6549,-112.567,26440531
-79.4231,-110.883,26441492
-79.7857,-120.774,26443284
-79.8418,-121.066,26443368
-79.0976,-108.551,26444170
-79.4065,-107.806,26446722
-79.9492,-120.964,26448611
-79.5198,-112.927,26449577
-78.7856,-103.309,26450175
-78.7957,-104.193,26452426
-79.0502,-108.714,26452528
-78.8073,-104.196,26453747
-78.8519,-104.081,26454228
-80.9491,-100.127,26454630
-79.5407,-107.629,26456665
-79.2153,-108.408,26457898
-79.4468,-111.047,26458506
-79.3711,-108.045,26459227
-78.7787,-103.573,26460914
-79.643,-110.659,26462154
-78.7324,-103.65,26463759
-78.8787,-104.096,26463760
-79.1693,-108.535,26463803
-78.6477,-103.897,26464985
-79.887,-119.94,26464986
-79.4037,-111.168,26466160
-79.343,-108.115,26466805
-79.056,-122.758,26467782
-79.4422,-111.219,26474782
-79.4256,-111.257,26475920
-79.1518,-108.735,26476128
-79.85,-121.053,26477282
-79.0742,-108.939,26478297
-79.3721,-111.394,26479834
-78.5999,-104.2,26480018
-79.9683,-121.296,26481062
-79.3547,-108.237,26481243
-80.0291,-120.847,26482200
-80.0442,-121.228,26482827
-79.477,-111.237,26485018
-80.0329,-120.898,26486471
-79.2073,-108.709,26487634
-79.979,-120.977,26487771
-79.2457,-108.598,26490167
-80.0154,-121.338,26490284
-79.0894,-109.008,26491654
-78.8872,-103.329,26492808
-79.2129,-108.67,26492854
-78.6476,-104.123,26495393
-78.7806,-103.736,26496694
-79.69,-110.892,26498178
-79.3828,-108.353,26499431
-79.4256,-108.259,26500389
-79.3472,-108.449,26501603
-78.881,-103.484,26502097
-79.3512,-108.407,26504314
-79.9689,-120.241,26505084
-79.2676,-108.599,26508158
-79.2784,-108.583,26509099
-78.7883,-104.58,26509991
-79.4307,-111.512,26511437
-79.1299,-109.034,26512477
-78.6956,-103.988,26513369
-79.0985,-122.662,26517297
-79.4411,-111.526,26519493
-79.3507,-108.499,26522554
-79.7473,-113.145,26523522
-79.3791,-108.461,26524367
-79.5609,-111.317,26524601
-79.3791,-108.492,26529031
-79.4281,-108.37,26529254
-79.4145,-108.4,26531373
-78.929,-103.287,26531870
-79.4944,-111.514,26533030
-79.6863,-111.138,26538500
-80.1353,-120.789,26538808
-80.0967,-120.86,26542594
-79.9698,-120.58,26545022
-78.718,-104.095,26547217
-79.406,-114.123,26548255
-79.163,-109.232,26553548
-79.3495,-112.038,26555519
-79.633,-114.213,26438833
-79.2816,-111.161,26439227
-79.6477,-112.558,26439462
-79.5625,-112.753,26440992
-79.9324,-121.579,26441454
-79.4298,-113.069,26442630
-79.5107,-112.899,26443009
-79.2457,-111.338,26443239
-79.223,-111.4,26443454
-79.8897,-121.349,26443672
-79.4694,-113.003,26443981
-79.431,-110.931,26446230
-79.4359,-110.921,26446498
-79.5524,-112.856,26448210
-79.9762,-120.936,26449023
-79.5198,-112.927,26449577
-78.6529,-103.729,26449530
-79.9698,-121.3,26449529
-79.9001,-120.225,26449627
-79.99,-120.542,26449892
-79.4288,-110.941,26449848
-79.5936,-112.782,26450297
-79.4996,-107.596,26450476
-79.5246,-110.741,26450578
-79.5006,-107.595,26450683
-79.2677,-108.129,26451149
-79.3099,-108.028,26451101
-79.2263,-108.233,26451295
-78.7407,-103.447,26451346
-79.1268,-108.492,26451586
-78.6803,-104.538,26451819
-78.6932,-104.508,26452344
-78.7944,-103.298,26452343
-78.9167,-102.935,26452474
-78.9637,-108.966,26452919
-78.6978,-103.62,26453095
-79.1792,-108.393,26453605
-79.2921,-108.116,26453790
-78.8073,-104.196,26453747
-79.2704,-108.171,26453892
-78.8739,-103.118,26454144
-78.8319,-103.249,26454227
-78.8154,-103.303,26454317
-78.682,-103.726,26454540
-79.4383,-107.802,26454774
-78.6498,-103.838,26454736
-78.929,-102.988,26454878
-79.3534,-108,26454926
-78.8724,-103.183,26455489
-79.5407,-107.629,26456665
-79.3207,-108.13,26456972
-79.2861,-108.223,26457436
-79.2062,-108.433,26457994
-79.1758,-108.517,26458408
-79.1291,-108.647,26459069
-79.52,-110.902,26459797
-80.0044,-121.035,26459843
-78.7381,-103.695,26461262
-79.3984,-107.986,26462058
-79.643,-110.659,26462154
-79.3239,-108.16,26462103
-79.568,-110.807,26462249
-78.9752,-103.844,26462405
-79.4714,-111.008,26463397
-79.5457,-110.85,26463312
-79.4902,-110.968,26463311
-79.5538,-110.832,26463627
-79.2743,-108.269,26463724
-79.2306,-108.376,26464079
-79.1456,-108.594,26464877
-79.4843,-113.171,26465075
-78.9392,-102.995,26465124
-80.0002,-120.695,26465378
-79.9165,-119.907,26466046
-79.4037,-111.168,26466160
-79.4551,-111.052,26466254
-79.2891,-108.233,26466207
-78.9126,-103.073,26466206
-79.3646,-108.06,26466677
-79.7335,-110.51,26467129
-79.264,-108.317,26467263
-79.9824,-119.318,26467728
-79.5189,-110.944,26467930
-79.1742,-108.573,26468485
-79.0159,-109.022,26469334
-78.9513,-109.213,26469485
-79.3173,-111.434,26469436
-79.0857,-108.836,26469773
-78.5757,-104.266,26470535
-79.7596,-114.363,26471090
-79.5711,-110.889,26471041
-79.5169,-111.006,26471218
-79.4835,-107.889,26471525
-79.3756,-108.146,26472038
-79.6827,-112.88,26472475
-78.7941,-103.625,26472406
-79.2819,-108.389,26472835
-79.2431,-108.495,26473195
-79.3575,-111.407,26473155
-79.2278,-108.535,26473242
-79.1774,-108.669,26473422
-79.3525,-111.426,26473693
-79.4325,-113.426,26473640
-79.4307,-111.242,26473826
-79.4223,-111.261,26473931
-79.3284,-111.49,26475547
-79.3083,-111.54,26475711
-79.4235,-111.262,26476079
-79.3743,-111.378,26476127
-80.0383,-121.519,26476233
-78.6226,-104.161,26476632
-79.162,-108.705,26476869
-78.6302,-105.022,26476998
-79.3725,-111.382,26477098
-79.4586,-111.181,26477047
-80.0403,-121.848,26477188
-79.2218,-108.545,26477449
-79.1393,-108.761,26477992
-79.3461,-111.447,26477991
-79.1487,-108.736,26477938
-79.1114,-108.837,26478121
-78.9463,-109.312,26479119
-79.3702,-111.394,26479214
-79.516,-113.261,26479734
-79.343,-111.465,26479885
-79.3721,-111.394,26479834
-79.2381,-108.509,26480107
-79.4407,-111.237,26480278
-79.46,-113.393,26480233
-79.4413,-111.239,26480510
-79.9725,-119.994,26480798
-79.2066,-108.602,26480942
-79.9941,-119.975,26481380
-79.4434,-111.245,26481330
-80.0007,-121.261,26481640
-79.2989,-108.403,26482679
-79.1849,-108.718,26483663
-79.4436,-111.292,26483758
-78.6253,-104.223,26483901
-79.9459,-120.554,26484188
-80.034,-120.449,26484691
-79.5025,-111.188,26485486
-78.7292,-104.819,26485441
-78.9987,-104.011,26486383
-79.3437,-108.36,26486510
-79.3146,-108.432,26486770
-79.252,-108.592,26487386
-79.2778,-108.526,26487334
-79.979,-120.977,26487771
-79.262,-108.561,26489518
-80.0016,-120.962,26489671
-79.2879,-108.49,26490207
-78.7597,-104.669,26491073
-79.1808,-108.756,26492534
-78.766,-104.624,26492763
-78.8075,-104.493,26493765
-79.9236,-120.692,26495171
-79.1316,-103.63,26497399
-78.9976,-103.135,26498744
-79.5312,-111.234,26499042
-79.3766,-108.379,26501180
-79.2485,-108.699,26501925
-78.8878,-103.459,26502237
-78.9238,-103.324,26502896
-78.9928,-104.041,26502863
-79.249,-108.72,26519271
-79.5853,-113.706,26556420
-78.8181,-104.744,26567355
-78.9777,-103.271,26573212
-78.8861,-104.557,26575054
-79.4636,-108.473,26580838
-79.3494,-112.191,26591066
-78.8175,-103.82,26593423
-78.5426,-104.787,26594410
-80.1891,-121.823,26596430
-79.303,-108.958,26597692
-78.7095,-104.242,26602043
-78.903,-103.593,26602522
-78.7484,-105.132,26603541
-79.4136,-108.735,26609211
-80.1549,-122.335,26614606
-80.2514,-122.85,26615617
-80.0555,-122.18,26619266
-79.5877,-114.023,26623056
-79.2969,-112.531,26624013
-79.5959,-114.012,26626330
-79.3555,-108.954,26626660
-79.4956,-111.974,26628942
-79.4357,-112.14,26629030
-79.6371,-113.927,26631426
-79.4906,-112.002,26631789
-79.6619,-113.869,26632204
-79.5133,-111.945,26632461
-79.4138,-112.222,26632686
-79.8096,-115.262,26634061
-79.6999,-113.801,26636745
-80.232,-122.678,26637689
-79.3398,-109.053,26637823
-79.508,-111.995,26639103
-80.1583,-122.467,26639428
-80.0782,-122.627,26639719
-79.5591,-114.182,26640222
-79.4824,-114.405,26641609
-79.5165,-111.986,26643000
-79.4949,-112.046,26643725
-79.51,-112.005,26644008
-79.674,-113.897,26645978
-79.4703,-112.118,26648658
-80.1728,-122.485,26649582
-78.6021,-105.748,26650403
-78.7485,-105.216,26651498
-80.238,-122.404,26654380
-80.2091,-122.462,26656213
-80.2197,-122.446,26656351
-80.1705,-122.883,26657846
-79.3352,-109.162,26658991
-79.4065,-108.958,26659269
-78.9055,-104.786,26660072
-80.2283,-122.084,26660213
-78.9661,-103.551,26661004
-78.7905,-105.135,26663851
-79.3533,-109.076,26665303
-79.2341,-102.526,26667128
-78.7104,-104.293,26667173
-78.4355,-105.325,26667965
-78.74,-104.164,26668917
-79.4165,-108.866,26669316
-78.7246,-104.232,26670553
-78.6903,-104.449,26673550
-78.6177,-104.747,26675014
-79.4305,-108.901,26676561
-79.2377,-109.472,26676726
-80.1497,-121.872,26679476
-80.1522,-121.867,26679577
-80.2029,-121.776,26683209
-78.5698,-104.734,26684451
-79.1767,-109.586,26685273
-78.5626,-104.727,26686816
-78.5182,-104.899,26687182
-79.2603,-109.342,26689828
-80.2778,-121.68,26691286
-78.8048,-104.032,26693809
-80.1721,-121.875,26695334
-78.4913,-105.262,26696552
-79.3275,-109.242,26698115
-79.283,-109.367,26699294
-79.1287,-109.832,26700865
-79.5439,-112.004,26704438
-78.5913,-104.614,26705887
-79.3493,-109.125,26721618
-79.4018,-108.972,26722226
-79.1995,-109.598,26723157
-79.3661,-109.086,26723204
-78.804,-103.944,26723764
-78.9596,-104.474,26723868
-79.494,-108.735,26724010
-79.1616,-109.752,26724743
-78.4821,-105.337,26727899
-79.1063,-110.002,26727942
-79.3622,-109.228,26731796
-78.7028,-104.528,26733039
-79.3177,-109.334,26734350
-78.7964,-104.077,26735826
-78.7693,-105.163,26738322
-79.3509,-109.169,26738603
-80.1831,-121.49,26739940
-80.2295,-121.868,26741152
-78.573,-104.959,26746791
-78.5144,-105.167,26749175
-78.8578,-104.889,26751765
-79.3189,-109.296,26753186
-78.8582,-103.733,26755203
-78.5188,-104.998,26755290
-78.5332,-104.974,26757415
-79.4049,-109.057,26757696
-79.5181,-108.743,26757980
-79.426,-109.017,26758710
-78.6991,-104.408,26759109
-80.1913,-122.01,26759831
-80.2498,-123.377,26763687
-79.2476,-109.597,26763735
-80.2442,-123.075,26767687
-79.4566,-112.428,26768405
-79.5445,-112.193,26770373
-80.1702,-122.091,26770892
-79.8646,-113.75,26770943
-79.4331,-112.587,26775612
-80.1762,-123.26,26776172
-79.5074,-112.376,26777879
-79.4823,-112.445,26778552
-79.2921,-109.513,26779435
-80.4176,-127.97,26779743
-79.2995,-112.995,26779906
-80.2438,-122.799,26781542
-79.0391,-110.313,26782096
-80.0758,-121.374,26782462
-80.2631,-122.784,26785158
-80.2179,-122.49,26786036
-80.2408,-122.832,26786758
-80.2094,-121.167,26790140
-79.1306,-104.219,26791591
-78.6623,-104.787,26793445
-80.2317,-122.094,26794184
-79.1928,-104.016,26794789
-80.3643,-122.328,26797034
-78.6081,-105.146,26801754
-80.2125,-129.103,26801848
-78.7798,-105.551,26804436
-79.3218,-109.604,26805354
-78.7602,-104.519,26808507
-78.896,-104.06,26810148
-80.2035,-122.62,26810758
-80.0783,-120.949,26812963
-78.7372,-104.733,26813688
-80.2448,-122.169,26816143
-80.214,-122.632,26817881
-79.4044,-109.416,26818740
-78.6118,-105.147,26820277
-79.3092,-109.688,26820637
-79.5746,-112.388,26821108
-79.5251,-112.531,26822417
-79.2876,-109.779,26823981
-78.5985,-106.321,26825311
-78.7135,-104.89,26826582
-78.7422,-104.832,26828818
-79.2256,-110.046,26829061
-78.7174,-104.928,26830389
-78.7129,-105.979,26830700
-79.1335,-110.349,26833358
-79.2686,-109.922,26834095
-79.0571,-110.617,26835596
-80.238,-122.676,26835930
-79.1846,-110.203,26836295
-79.1882,-110.196,26836732
-79.2274,-110.077,26837231
-79.3693,-113.138,26843163
-80.2247,-122.742,26845299
-78.92,-104.251,26848983
-79.3753,-109.664,26849661
-78.7789,-104.755,26850020
-78.6588,-105.205,26851265
-79.31,-109.877,26852925
-78.484,-105.909,26855219
-78.7562,-104.887,26856497
-79.3375,-109.824,26859305
-80.2152,-122.817,26861172
-79.2172,-110.222,26862692
-79.3566,-109.83,26864843
-76.7546,-116.594,26866261
-80.2119,-122.456,26867086
-80.2323,-122.846,26869217
-78.7574,-105.146,26870757
-79.3593,-109.925,26873892
-78.8142,-104.96,26873994
-79.3087,-110.078,26874588
-79.1792,-110.487,26876680
-79.2849,-110.161,26878060
-78.6258,-105.656,26878960
-79.3816,-109.882,26880443
-80.2248,-122.511,26880537
-80.1735,-122.172,26885709
-80.1868,-122.151,26886401
-79.2839,-110.188,26886740
-80.1569,-122.207,26887025
-80.1901,-122.61,26889953
-80.2261,-122.964,26891434
-80.2796,-122.48,26892407
-80.2129,-122.605,26896285
-79.3953,-109.906,26896392
-80.1112,-121.847,26897354
-80.2299,-122.137,26898495
-80.2123,-122.247,26614306
-80.1257,-122.06,26621351
-79.241,-109.4,26683419
-78.4599,-105.131,26686105
-78.6008,-104.584,26687312
-79.1132,-109.799,26688909
-79.1501,-109.681,26689103
-78.6476,-104.445,26689560
-79.3139,-109.194,26690724
-79.25,-109.403,26691472
-79.3055,-109.254,26692431
-78.7892,-105.115,26693149
-79.3439,-109.193,26697975
-79.2822,-109.367,26699511
-78.7525,-105.27,26700028
-79.3727,-109.068,26701282
-80.2171,-121.343,26702124
-78.6695,-104.433,26702490
-79.2511,-109.393,26703603
-79.3083,-109.195,26704912
-79.3351,-109.109,26705658
-78.5612,-104.73,26705608
-80.2229,-121.338,26710632
-79.4631,-108.757,26711163
-79.3404,-109.129,26715391
-78.616,-104.573,26716261
-79.3811,-109.019,26718106
-79.3318,-109.165,26718242
-79.9773,-113.341,26718964
-78.9955,-103.226,26719757
-79.7351,-111.546,26720210
-79.1895,-109.627,26722940
-78.8132,-103.897,26723454
-79.2317,-109.51,26723925
-78.6408,-104.585,26724642
-78.8532,-104.875,26737671
-79.1596,-109.772,26737888
-79.3564,-109.157,26740266
-78.7724,-104.207,26748392
-79.354,-109.238,26748868
-78.6862,-104.494,26749859
-78.7903,-103.98,26754735
-78.6764,-105.481,26754949
-79.3704,-109.15,26757317
-79.0982,-110.107,26773181
-80.4568,-127.851,26776402
-80.1997,-122.871,26777318
-79.3844,-112.738,26777981
-80.1785,-123.26,26777930
-79.5298,-112.308,26779273
-79.56,-112.223,26779485
-80.0407,-121.452,26782042
-79.4641,-112.481,26782041
-80.2467,-122.809,26784992
-80.2286,-122.852,26786650
-78.9424,-104.748,26787111
-80.2113,-122.516,26787909
-78.6848,-104.633,26788133
-80.185,-121.705,26789051
-78.5663,-106.187,26789402
-78.748,-104.465,26790901
-79.1306,-104.219,26791591
-78.9597,-104.788,26792384
-80.3242,-122.362,26792344
-78.7276,-104.545,26793273
-80.3003,-122.397,26793663
-79.2546,-109.727,26793622
-80.2336,-122.09,26793990
-78.6822,-104.783,26798734
-78.8871,-105.12,26799433
-78.6351,-105.03,26801014
-78.6081,-105.146,26801754
-79.2543,-109.817,26802488
-78.6857,-104.852,26804154
-78.8875,-105.17,26804305
-78.6824,-104.852,26804930
-78.5351,-105.387,26806318
-79.2272,-109.883,26807538
-80.2487,-122.53,26808293
-80.1657,-121.309,26808220
-79.3601,-109.478,26808253
-79.6923,-112.036,26809879
-79.2767,-109.742,26809924
-78.6706,-105.932,26810275
-79.4074,-109.36,26810449
-80.177,-123.059,26812622
-80.1341,-120.216,26814140
-80.2373,-122.178,26815242
-78.8382,-104.386,26815868
-79.1389,-110.25,26816054
-78.5263,-105.546,26816192
-79.1443,-110.232,26816377
-79.5535,-112.46,26816508
-79.2117,-110.014,26816645
-79.4216,-109.376,26817481
-79.2079,-110.017,26818023
-78.6053,-105.201,26818642
-79.4109,-109.396,26818892
-79.238,-109.914,26819156
-78.5907,-105.242,26819404
-79.443,-109.298,26820001
-79.3411,-109.592,26820458
-78.674,-104.907,26821050
-79.3625,-109.535,26822372
-79.2051,-110.019,26822569
-80.4288,-128.167,26822528
-80.17,-122.316,26823403
-79.4021,-112.903,26823933
-79.2773,-109.817,26824418
-79.4406,-109.338,26824587
-78.7865,-121.528,26824631
-79.6221,-112.307,26825673
-79.1428,-110.274,26826096
-79.3242,-109.716,26826712
-78.716,-104.899,26827278
-78.647,-105.157,26827331
-78.7145,-104.927,26828319
-79.146,-110.296,26828492
-78.6094,-106.361,26828921
-79.2256,-110.046,26829061
-79.4643,-112.782,26829332
-79.3035,-109.809,26830208
-78.7129,-105.979,26830700
-78.7194,-104.921,26830845
-79.2423,-109.999,26831215
-78.7041,-104.976,26831397
-79.0906,-110.49,26832124
-80.214,-122.701,26832998
-80.1691,-122.784,26833309
-79.1022,-110.454,26833699
-79.1987,-110.14,26833740
-78.49,-105.784,26834003
-78.8257,-104.531,26834813
-78.708,-105.997,26835070
-79.043,-110.661,26835159
-79.1151,-110.422,26835546
-79.1663,-110.257,26835885
-79.0832,-110.534,26836164
-79.1468,-110.328,26836566
-79.2642,-109.983,26839022
-78.5847,-105.507,26840125
-79.1876,-110.24,26840844
-79.3055,-109.876,26841748
-79.3736,-109.674,26842294
-79.3096,-109.865,26842432
-78.5641,-105.594,26842878
-80.1869,-121.444,26843298
-79.3318,-109.795,26844740
-79.6205,-112.422,26846165
-79.4049,-109.576,26846605
-79.43,-112.952,26847592
